1	1	N2	NSF	13442	Βίβλος	βιβλος	βιβλος	βίβλος				BI/BLOS	BI/BLOS
1	3	N	NSM	9346	Τωβιτ	τωβιτ	τωβιτ	Τωβιτ				*TWBIT	*TWBIT
1	3	N2	DPF	14210	ὁδοῖς	ὁδοις	οδοις	ὁδός				O(DOI=S	O(DO/S
1	3	N1A	GSF	13634	ἀληθείας	ἀληθειας	αληθειας	ἀλήθεια				A)LHQEI/AS	A)LH/QEIA
1	3	V1I	IMI1S	603777	ἐπορευόμην	ἐπορευομην	επορευομην	πορεύομαι				E)POREUO/MHN	POREU/OMAI
1	3	C		4	καὶ	και	και	καί				KAI\	KAI/
1	3	N1	GSF	13634	δικαιοσύνης	δικαιοσυνης	δικαιοσυνης	δικαιοσύνη				DIKAIOSU/NHS	DIKAIOSU/NH
1	3	A1S	APF	14083	πάσας	πασας	πασας	πᾶς				PA/SAS	PA=S
1	3	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
1	3	N1A	APF	14082	ἡμέρας	ἡμερας	ημερας	ἡμέρα				H(ME/RAS	H(ME/RA
1	3	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	3	N1	GSF	13634	ζωῆς	ζωης	ζωης	ζωή				ZWH=S	ZWH/
1	3	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
1	3	C		4	καὶ	και	και	καί				KAI\	KAI/
1	3	N1	APF	14082	ἐλεημοσύνας	ἐλεημοσυνας	ελεημοσυνας	ἐλεημοσύνη				E)LEHMOSU/NAS	E)LEHMOSU/NH
1	3	A1	APF	14083	πολλὰς	πολλας	πολλας	πολύς				POLLA\S	POLU/S
1	3	VAI	AAI1S	600705	ἐποίησα	ἐποιησα	εποιησα	ποιέω				E)POI/HSA	POIE/W
1	3	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
1	3	N2	DPM	10114	ἀδελφοῖς	ἀδελφοις	αδελφοις	ἀδελφός				A)DELFOI=S	A)DELFO/S
1	3	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
1	3	C		4	καὶ	και	και	καί				KAI\	KAI/
1	3	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
1	3	N3E	DSN	17794	ἔθνει	ἐθνει	εθνει	ἔθνος				E)/QNEI	E)/QNOS
1	3	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
1	3	VC	APPDPM	5196737	συμπορευθεῖσιν	συμπορευθεισιν	συμπορευθεισιν	συμπορεύομαι				SUMPOREUQEI=SIN	POREU/OMAI       SUN
1	3	P		8	μετ	μετ	μετ	μετά				MET'	META/
1	3	RP	GS	13	ἐμοῦ	ἐμου	εμου	ἐμοῦ				E)MOU=	E)GW/
1	3	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	3	N1A	ASF	13570	χώραν	χωραν	χωραν	χώρα				XW/RAN	XW/RA
1	3	N2	GPM	10050	Ἀσσυρίων	ἀσσυριων	ασσυριων	Ἀσσύριος				*A)SSURI/WN	*A)SSU/RIOS
1	3	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	3	N	ASF	13570	Νινευη	νινευη	νινευη	Νινευΐ			.	*NINEUH	*NINEUH
1	4	C		4	καὶ	και	και	καί				KAI\	KAI/
1	4	D		9	ὅτε	ὁτε	οτε	ὅτε				O(/TE	O(/TE
1	4	A1	ASF	13571	ἤμην	ἠμην	ημην	ἐμός				H)/MHN	E)MO/S
1	4	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	4	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
1	4	N1A	DSF	13698	χώρᾳ	χωρα	χωρα	χώρα				XW/RA|	XW/RA
1	4	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
1	4	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	4	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
1	4	N1	DSF	13698	γῇ	γη	γη	γῆ				GH=|	GH=
1	4	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ			,	*ISRAHL	*I)SRAH/L
1	4	A1A	GSMC	42307	νεωτέρου	νεωτερου	νεωτερου	νέος				NEWTE/ROU	NE/OS
1	4	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
1	4	V9	PAPGSM	4892097	ὄντος	ὀντος	οντος	εἰμί			,	O)/NTOS	EI)MI/
1	4	A1S	NSF	13443	πᾶσα	πασα	πασα	πᾶς				PA=SA	PA=S
1	4	N1	NSF	13442	φυλὴ	φυλη	φυλη	φυλή				FULH\	FULH/
1	4	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	4	N	GSM	9538	Νεφθαλιμ	νεφθαλιμ	νεφθαλιμ	Νεφθαλείμ				*NEFQALIM	*NEFQALIM
1	4	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	4	N3	GSM	9538	πατρός	πατρος	πατρος	πατήρ				PATRO/S	PATH/R
1	4	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
1	4	VHI	AAI3S	633473	ἀπέστη	ἀπεστη	απεστη	ἀφίστημι				A)PE/STH	I(/STHMI         A)PO
1	4	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
1	4	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	4	N2	GSM	9538	οἴκου	οἰκου	οικου	οἶκος				OI)/KOU	OI)=KOS
1	4	N	GS	5442	Ιεροσολύμων	ιεροσολυμων	ιεροσολυμων	Ἱερουσαλήμ				*IEROSOLU/MWN	*I)EROUSALH/M
1	4	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	4	V1	PAPGSF	6989249	ἐκλεγείσης	ἐκλεγεισης	εκλεγεισης	ἐκλέγω				E)KLEGEI/SHS	LE/GW            E)K
1	4	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
1	4	A1S	GPF	14147	πασῶν	πασων	πασων	πᾶς				PASW=N	PA=S
1	4	RA	GPF	10	τῶν	των	των	ὁ				TW=N	O(
1	4	N1	GPF	14146	φυλῶν	φυλων	φυλων	φυλή				FULW=N	FULH/
1	4	N	GSM	9538	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ				*ISRAHL	*I)SRAH/L
1	4	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	4	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
1	4	V1	PAN	304513	θυσιάζειν	θυσιαζειν	θυσιαζειν	θυσιάζω				QUSIA/ZEIN	QUSIA/ZW
1	4	A1S	APF	14083	πάσας	πασας	πασας	πᾶς				PA/SAS	PA=S
1	4	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
1	4	N1	APF	14082	φυλάς	φυλας	φυλας	φυλή			·	FULA/S	FULH/
1	4	C		4	καὶ	και	και	καί				KAI\	KAI/
1	4	VSI	API3S	641665	ἡγιάσθη	ἡγιασθη	ηγιασθη	ἁγιάζω				H(GIA/SQH	A(GIA/ZW
1	4	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
1	4	N2	NSM	9346	ναὸς	ναος	ναος	ναός				NAO\S	NAO/S
1	4	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	4	N3I	GSF	13634	κατασκηνώσεως	κατασκηνωσεως	κατασκηνωσεως	κατασκήνωσις				KATASKHNW/SEWS	KATASKH/NWSIS
1	4	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	4	A1A	GSM	9539	ὑψίστου	ὑψιστου	υψιστου	ὕψιστος				U(YI/STOU	U(/YISTOS
1	4	C		4	καὶ	και	και	καί				KAI\	KAI/
1	4	VCI	API3S	641665	ᾠκοδομήθη	ὠκοδομηθη	ωκοδομηθη	οἰκοδομέω				W)|KODOMH/QH	OI)KODOME/W
1	4	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	4	A1S	APF	14083	πάσας	πασας	πασας	πᾶς				PA/SAS	PA=S
1	4	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
1	4	N1A	APF	14082	γενεὰς	γενεας	γενεας	γενεά				GENEA\S	GENEA/
1	4	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	4	N3W	GSM	9538	αἰῶνος	αἰωνος	αιωνος	αἰών			.	AI)W=NOS	AI)W/N
1	5	C		4	καὶ	και	και	καί				KAI\	KAI/
1	5	A1S	NPF	13955	πᾶσαι	πασαι	πασαι	πᾶς				PA=SAI	PA=S
1	5	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
1	5	N1	NPF	13954	φυλαὶ	φυλαι	φυλαι	φυλή				FULAI\	FULH/
1	5	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
1	5	VH	AAPNPF	7154625	συναποστᾶσαι	συναποστασαι	συναποστασαι	συναφίστημι				SUNAPOSTA=SAI	I(/STHMI         SUN   A)PO
1	5	V1I	IAI3P	894593	ἔθυον	ἐθυον	εθυον	θύω				E)/QUON	QU/W
1	5	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
1	5	N	DSF	13698	Βααλ	βααλ	βααλ	Βάαλ				*BAAL	*BAAL
1	5	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
1	5	N3I	DSF	13698	δαμάλει	δαμαλει	δαμαλει	δάμαλις				DAMA/LEI	DA/MALIS
1	5	C		4	καὶ	και	και	καί				KAI\	KAI/
1	5	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
1	5	N2	NSM	9346	οἶκος	οἰκος	οικος	οἶκος				OI)=KOS	OI)=KOS
1	5	N	GSM	9538	Νεφθαλιμ	νεφθαλιμ	νεφθαλιμ	Νεφθαλείμ				*NEFQALIM	*NEFQALIM
1	5	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	5	N3	GSM	9538	πατρός	πατρος	πατρος	πατήρ				PATRO/S	PATH/R
1	5	RP	GS	13	μου	μου	μου	μου			.	MOU	E)GW/
1	6	C+RP	NS	4	κἀγὼ	κἀγω	καγω	κἀγώ				KA)GW\	KAI/+E)GW/
1	6	A1	NSM	9347	μόνος	μονος	μονος	μόνος				MO/NOS	MO/NOS
1	6	V1I	IMI1S	603777	ἐπορευόμην	ἐπορευομην	επορευομην	πορεύομαι				E)POREUO/MHN	POREU/OMAI
1	6	D		9	πλεονάκις	πλεονακις	πλεονακις	πλεονάκις				PLEONA/KIS	PLEONA/KIS
1	6	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	6	N	AS	5378	Ιεροσόλυμα	ιεροσολυμα	ιεροσολυμα	Ἱερουσαλήμ				*IEROSO/LUMA	*I)EROUSALH/M
1	6	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	6	RA	DPF	10	ταῖς	ταις	ταις	ὁ				TAI=S	O(
1	6	N1	DPF	14210	ἑορταῖς	ἑορταις	εορταις	ἑορτή			,	E(ORTAI=S	E(ORTH/
1	6	D		9	καθὼς	καθως	καθως	καθώς				KAQW\S	KAQW/S
1	6	VP	XMI3S	638081	γέγραπται	γεγραπται	γεγραπται	γράφω				GE/GRAPTAI	GRA/FW
1	6	A3	DSM	9603	παντὶ	παντι	παντι	πᾶς				PANTI\	PA=S
1	6	RA	DSM	10	τῷ	τω	τω	ὁ				TW=|	O(
1	6	N	DSM	9602	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ				*ISRAHL	*I)SRAH/L
1	6	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	6	N3M	DSN	17794	προστάγματι	προσταγματι	προσταγματι	πρόσταγμα				PROSTA/GMATI	PRO/STAGMA
1	6	A1B	DSN	17795	αἰωνίῳ	αἰωνιω	αιωνιω	αἰώνιος			,	AI)WNI/W|	AI)W/NIOS
1	6	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
1	6	N1	APF	14082	ἀπαρχὰς	ἀπαρχας	απαρχας	ἀπαρχή				A)PARXA\S	A)PARXH/
1	6	C		4	καὶ	και	και	καί				KAI\	KAI/
1	6	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
1	6	A1	APF	14083	δεκάτας	δεκατας	δεκατας	δεκάτη				DEKA/TAS	DE/KATOS
1	6	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
1	6	N3M	GPN	18242	γενημάτων	γενηματων	γενηματων	γέννημα				GENHMA/TWN	GE/NHMA
1	6	C		4	καὶ	και	και	καί				KAI\	KAI/
1	6	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
1	6	N1A	APF	14082	πρωτοκουρίας	πρωτοκουριας	πρωτοκουριας	πρωτοκουρία				PRWTOKOURI/AS	PRWTOKOURI/A
1	6	V1	PAPNSM	4793793	ἔχων	ἐχων	εχων	ἔχω			·	E)/XWN	E)/XW
1	7	C		4	καὶ	και	και	καί				KAI\	KAI/
1	7	V8I	IMI1S	603777	ἐδίδουν	ἐδιδουν	εδιδουν	δίδωμι				E)DI/DOUN	DI/DWMI
1	7	RD	APF	11	αὐτὰς	αὐτας	αυτας	αὐτός				AU)TA\S	AU)TO/S
1	7	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
1	7	N3V	DPM	10114	ἱερεῦσιν	ἱερευσιν	ιερευσιν	ἱερεύς				I(EREU=SIN	I(EREU/S
1	7	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
1	7	N2	DPM	10114	υἱοῖς	υἱοις	υιοις	υἱός				UI(OI=S	UI(O/S
1	7	N	GSM	9538	Ααρων	ααρων	ααρων	Ἀαρών				*AARWN	*A)ARW/N
1	7	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
1	7	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
1	7	N2N	ASN	17666	θυσιαστήριον	θυσιαστηριον	θυσιαστηριον	θυσιαστήριον				QUSIASTH/RION	QUSIASTH/RION
1	7	A3	GPN	18243	πάντων	παντων	παντων	πᾶς				PA/NTWN	PA=S
1	7	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
1	7	N3M	GPN	18242	γενημάτων	γενηματων	γενηματων	γέννημα			·	GENHMA/TWN	GE/NHMA
1	7	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	7	A1	ASF	13571	δεκάτην	δεκατην	δεκατην	δεκάτη				DEKA/THN	DE/KATOS
1	7	V8I	IMI1S	603777	ἐδίδουν	ἐδιδουν	εδιδουν	δίδωμι				E)DI/DOUN	DI/DWMI
1	7	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
1	7	N2	DPM	10114	υἱοῖς	υἱοις	υιοις	υἱός				UI(OI=S	UI(O/S
1	7	N	GSM	9538	Λευι	λευι	λευι	Λευΐ				*LEUI	*LEUI/
1	7	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
1	7	V1	PAPDPM	5187009	θεραπεύουσιν	θεραπευουσιν	θεραπευουσιν	θεραπεύω				QERAPEU/OUSIN	QERAPEU/W
1	7	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	7	N	NS	5250	Ιερουσαλημ	ιερουσαλημ	ιερουσαλημ	Ἱερουσαλήμ			.	*IEROUSALHM	*I)EROUSALH/M
1	7	C		4	καὶ	και	και	καί				KAI\	KAI/
1	7	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	7	A1A	ASF	13571	δευτέραν	δευτεραν	δευτεραν	δεύτερος				DEUTE/RAN	DEU/TEROS
1	7	A1	ASF	13571	δεκάτην	δεκατην	δεκατην	δεκάτη				DEKA/THN	DE/KATOS
1	7	V1I	IMI1S	603777	ἀπεπρατιζόμην	ἀπεπρατιζομην	απεπρατιζομην	ἀποπρατίζομαι				A)PEPRATIZO/MHN	PRATI/ZOMAI      A)PO
1	7	C		4	καὶ	και	και	καί				KAI\	KAI/
1	7	V1I	IMI1S	603777	ἐπορευόμην	ἐπορευομην	επορευομην	πορεύομαι				E)POREUO/MHN	POREU/OMAI
1	7	C		4	καὶ	και	και	καί				KAI\	KAI/
1	7	V3I	IAI3P	894593	ἐδαπάνων	ἐδαπανων	εδαπανων	δαπανάω				E)DAPA/NWN	DAPANA/W
1	7	RD	APN	11	αὐτὰ	αὐτα	αυτα	αὐτός				AU)TA\	AU)TO/S
1	7	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	7	N	DS	5506	Ιεροσολύμοις	ιεροσολυμοις	ιεροσολυμοις	Ἱερουσαλήμ				*IEROSOLU/MOIS	*I)EROUSALH/M
1	7	P		8	καθ	καθ	καθ	κατά				KAQ'	KATA/
1	7	A1	ASM	9475	ἕκαστον	ἑκαστον	εκαστον	ἕκαστος				E(/KASTON	E(/KASTOS
1	7	N2	ASM	9474	ἐνιαυτόν	ἐνιαυτον	ενιαυτον	ἐνιαυτός			.	E)NIAUTO/N	E)NIAUTO/S
1	8	C		4	καὶ	και	και	καί				KAI\	KAI/
1	8	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	8	A1	ASF	13571	τρίτην	τριτην	τριτην	τρίτος				TRI/THN	TRI/TOS
1	8	V8I	IMI1S	603777	ἐδίδουν	ἐδιδουν	εδιδουν	δίδωμι				E)DI/DOUN	DI/DWMI
1	8	RR	DPM	14	οἷς	οἱς	οις	ὅς				OI(=S	O(/S
1	8	V1	PAI3S	631937	καθήκει	καθηκει	καθηκει	καθήκω			,	KAQH/KEI	H(/KW            KATA
1	8	D		9	καθὼς	καθως	καθως	καθώς				KAQW\S	KAQW/S
1	8	VAI	AMI3S	637569	ἐνετείλατο	ἐνετειλατο	ενετειλατο	ἐντέλλομαι				E)NETEI/LATO	TE/LLOMAI        E)N
1	8	N	NSF	13442	Δεββωρα	δεββωρα	δεββωρα	Δεββωρα				*DEBBWRA	*DEBBWRA
1	8	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
1	8	N3	NSF	13442	μήτηρ	μητηρ	μητηρ	μήτηρ				MH/THR	MH/THR
1	8	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	8	N3	GSM	9538	πατρός	πατρος	πατρος	πατήρ				PATRO/S	PATH/R
1	8	RP	GS	13	μου	μου	μου	μου			,	MOU	E)GW/
1	8	C		4	διότι	διοτι	διοτι	διότι				DIO/TI	DIO/TI
1	8	A1	NSM	9347	ὀρφανὸς	ὀρφανος	ορφανος	ὀρφανός				O)RFANO\S	O)RFANO/S
1	8	VVI	API1S	608897	κατελείφθην	κατελειφθην	κατελειφθην	καταλείπω				KATELEI/FQHN	LEI/PW           KATA
1	8	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
1	8	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	8	N3	GSM	9538	πατρός	πατρος	πατρος	πατήρ				PATRO/S	PATH/R
1	8	RP	GS	13	μου	μου	μου	μου			.	MOU	E)GW/
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	D		9	ὅτε	ὁτε	οτε	ὅτε				O(/TE	O(/TE
1	9	VBI	AMI1S	604801	ἐγενόμην	ἐγενομην	εγενομην	γίνομαι				E)GENO/MHN	GI/GNOMAI
1	9	N3	NSM	9346	ἀνήρ	ἀνηρ	ανηρ	ἀνήρ			,	A)NH/R	A)NH/R
1	9	VBI	AAI1S	600705	ἔλαβον	ἐλαβον	ελαβον	λαμβάνω				E)/LABON	LAMBA/NW
1	9	N	ASF	13570	Ανναν	ανναν	ανναν	Ανναν				*ANNAN	*ANNAN
1	9	N3K	ASF	13570	γυναῖκα	γυναικα	γυναικα	γυνή				GUNAI=KA	GUNH/
1	9	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
1	9	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
1	9	N3M	GSN	17730	σπέρματος	σπερματος	σπερματος	σπέρμα				SPE/RMATOS	SPE/RMA
1	9	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	9	A1A	GSF	13635	πατριᾶς	πατριας	πατριας	πάτριος				PATRIA=S	PA/TRIOS
1	9	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν				H(MW=N	E)GW/
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	VAI	AAI1S	600705	ἐγέννησα	ἐγεννησα	εγεννησα	γεννάω				E)GE/NNHSA	GENNA/W
1	9	P		8	ἐξ	ἐξ	εξ	ἐκ				E)C	E)K
1	9	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός				AU)TH=S	AU)TO/S
1	9	N1T	ASM	9474	Τωβιαν	τωβιαν	τωβιαν	Τωβείας			.	*TWBIAN	*TWBEI/AS
1	10	C		4	καὶ	και	και	καί				KAI\	KAI/
1	10	D		9	ὅτε	ὁτε	οτε	ὅτε				O(/TE	O(/TE
1	10	VCI	API1S	608897	ᾐχμαλωτίσθην	ἠχμαλωτισθην	ηχμαλωτισθην	αἰχμαλωτίζω				H)|XMALWTI/SQHN	AI)XMALWTI/ZW
1	10	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	10	N	ASF	13570	Νινευη	νινευη	νινευη	Νινευΐ			,	*NINEUH	*NINEUH
1	10	A3	NPM	9859	πάντες	παντες	παντες	πᾶς				PA/NTES	PA=S
1	10	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
1	10	N2	NPM	9858	ἀδελφοί	ἀδελφοι	αδελφοι	ἀδελφός				A)DELFOI/	A)DELFO/S
1	10	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
1	10	C		4	καὶ	και	και	καί				KAI\	KAI/
1	10	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
1	10	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
1	10	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
1	10	N3E	GSN	17730	γένους	γενους	γενους	γένος				GE/NOUS	GE/NOS
1	10	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
1	10	V1I	IAI3P	894593	ἤσθιον	ἠσθιον	ησθιον	ἐσθίω				H)/SQION	E)SQI/W
1	10	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
1	10	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
1	10	N2	GPM	10050	ἄρτων	ἀρτων	αρτων	ἄρτος				A)/RTWN	A)/RTOS
1	10	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
1	10	N3E	GPN	18242	ἐθνῶν	ἐθνων	εθνων	ἔθνος			·	E)QNW=N	E)/QNOS
1	11	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
1	11	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	11	VAI	AAI1S	600705	συνετήρησα	συνετηρησα	συνετηρησα	συντηρέω				SUNETH/RHSA	THRE/W           SUN
1	11	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	11	N1	ASF	13570	ψυχήν	ψυχην	ψυχην	ψυχή				YUXH/N	YUXH/
1	11	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
1	11	D		9	μὴ	μη	μη	μή				MH\	MH/
1	11	VB	AAN	306049	φαγεῖν	φαγειν	φαγειν	φάγω			,	FAGEI=N	E)SQI/W
1	12	C		4	καθότι	καθοτι	καθοτι	καθότι				KAQO/TI	KAQO/TI
