1	1	N1A	NPF	13954	Παροιμίαι	παροιμιαι	παροιμιαι	παροιμία				PAROIMI/AI	PAROIMI/A
1	6	C		4	τε	τε	τε	τε				TE	TE
1	6	N1	ASF	13570	παραβολὴν	παραβολην	παραβολην	παραβολή				PARABOLH\N	PARABOLH/
1	6	C		4	καὶ	και	και	καί				KAI\	KAI/
1	6	A1	ASM	9475	σκοτεινὸν	σκοτεινον	σκοτεινον	σκοτεινός				SKOTEINO\N	SKOTEINO/S
1	6	N2	ASM	9474	λόγον	λογον	λογον	λόγος				LO/GON	LO/GOS
1	6	N3I	APF	14082	ῥήσεις	ῥησεις	ρησεις	ῥῆσις				R(H/SEIS	R(H=SIS
1	6	C		4	τε	τε	τε	τε				TE	TE
1	6	A1	GPM	10051	σοφῶν	σοφων	σοφων	σοφός				SOFW=N	SOFO/S
1	6	C		4	καὶ	και	και	καί				KAI\	KAI/
1	6	N3M	APN	18178	αἰνίγματα	αἰνιγματα	αινιγματα	αἴνιγμα			.	AI)NI/GMATA	AI)/NIGMA
1	7	N1	NSF	13442	Ἀρχὴ	ἀρχη	αρχη	ἀρχή				A)RXH\	A)RXH/
1	7	N1A	GSF	13634	σοφίας	σοφιας	σοφιας	σοφία				SOFI/AS	SOFI/A
1	7	N2	NSM	9346	φόβος	φοβος	φοβος	φόβος				FO/BOS	FO/BOS
1	7	N2	GSM	9538	θεοῦ	θεου	θεου	θεός			,	QEOU=	QEO/S
1	7	N3I	NSF	13442	σύνεσις	συνεσις	συνεσις	σύνεσις				SU/NESIS	SU/NESIS
1	7	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	7	A1	NSF	13443	ἀγαθὴ	ἀγαθη	αγαθη	ἀγαθός				A)GAQH\	A)GAQO/S
1	7	A3	DPM	10115	πᾶσι	πασι	πασι	πᾶς				PA=SI	PA=S
1	7	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
1	7	V2	PAPDPM	5187009	ποιοῦσιν	ποιουσιν	ποιουσιν	ποιέω				POIOU=SIN	POIE/W
1	7	RD	ASF	11	αὐτήν	αὐτην	αυτην	αὐτός			·	AU)TH/N	AU)TO/S
1	7	N1A	NSF	13442	εὐσέβεια	εὐσεβεια	ευσεβεια	εὐσέβεια				EU)SE/BEIA	EU)SE/BEIA
1	7	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	7	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	7	N2	ASM	9474	θεὸν	θεον	θεον	θεός				QEO\N	QEO/S
1	7	N1	NSF	13442	ἀρχὴ	ἀρχη	αρχη	ἀρχή				A)RXH\	A)RXH/
1	7	N3I	GSF	13634	αἰσθήσεως	αἰσθησεως	αισθησεως	αἴσθησις			,	AI)SQH/SEWS	AI)/SQHSIS
1	7	N1A	ASF	13570	σοφίαν	σοφιαν	σοφιαν	σοφία				SOFI/AN	SOFI/A
1	7	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	7	C		4	καὶ	και	και	καί				KAI\	KAI/
1	7	N1A	ASF	13570	παιδείαν	παιδειαν	παιδειαν	παιδεία				PAIDEI/AN	PAIDEI/A
1	7	A3H	NPM	9859	ἀσεβεῖς	ἀσεβεις	ασεβεις	ἀσεβής				A)SEBEI=S	A)SEBH/S
1	7	VF	FAI3P	895105	ἐξουθενήσουσιν	ἐξουθενησουσιν	εξουθενησουσιν	ἐξουθενόω			.	E)COUQENH/SOUSIN	OU)QENO/W        E)K
1	8	V1	PAD2S	632001	ἄκουε	ἀκουε	ακουε	ἀκούω			,	A)/KOUE	A)KOU/W
1	8	N2	VSM	9410	υἱέ	υἱε	υιε	υἱός			,	UI(E/	UI(O/S
1	8	N1A	ASF	13570	παιδείαν	παιδειαν	παιδειαν	παιδεία				PAIDEI/AN	PAIDEI/A
1	8	N3	GSM	9538	πατρός	πατρος	πατρος	πατήρ				PATRO/S	PATH/R
1	8	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
1	8	C		4	καὶ	και	και	καί				KAI\	KAI/
1	8	D		9	μὴ	μη	μη	μή				MH\	MH/
1	8	VA	AAS3S	633601	ἀπώσῃ	ἀπωση	απωση	ἀπωθέω				A)PW/SH|	W)QE/W           A)PO
1	8	N2	APM	9986	θεσμοὺς	θεσμους	θεσμους	θεσμός				QESMOU\S	QESMO/S
1	8	N3	GSF	13634	μητρός	μητρος	μητρος	μήτηρ				MHTRO/S	MH/THR
1	8	RP	GS	13	σου	σου	σου	σοῦ			·	SOU	SU/
1	9	N2	ASM	9474	στέφανον	στεφανον	στεφανον	στέφανος				STE/FANON	STE/FANOS
1	9	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	9	N3T	GPF	14146	χαρίτων	χαριτων	χαριτων	χάρις				XARI/TWN	XA/RIS
1	9	VA	AMS2S	637697	δέξῃ	δεξη	δεξη	δέχομαι				DE/CH|	DE/XOMAI
1	9	A1	DSF	13699	σῇ	ση	ση	σός				SH=|	SO/S
1	9	N1	DSF	13698	κορυφῇ	κορυφη	κορυφη	κορυφή				KORUFH=|	KORUFH/
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	N2	ASM	9474	κλοιὸν	κλοιον	κλοιον	κλοιός				KLOIO\N	KLOIO/S
1	9	A1	ASM	9475	χρύσεον	χρυσεον	χρυσεον	χρύσεος				XRU/SEON	XRU/SEOS
1	9	P		8	περὶ	περι	περι	περί				PERI\	PERI/
1	9	A1	DSM	9603	σῷ	σω	σω	σός				SW=|	SO/S
1	9	N2	DSM	9602	τραχήλῳ	τραχηλω	τραχηλω	τράχηλος			.	TRAXH/LW|	TRA/XHLOS
1	10	N2	VSM	9410	υἱέ	υἱε	υιε	υἱός			,	UI(E/	UI(O/S
1	10	D		9	μή	μη	μη	μή				MH/	MH/
1	10	RP	AS	13	σε	σε	σε	σέ				SE	SU/
1	10	VA	AAS3P	895745	πλανήσωσιν	πλανησωσιν	πλανησωσιν	πλανάω				PLANH/SWSIN	PLANA/W
1	10	N3	NPM	9858	ἄνδρες	ἀνδρες	ανδρες	ἀνήρ				A)/NDRES	A)NH/R
1	10	A3H	NPM	9859	ἀσεβεῖς	ἀσεβεις	ασεβεις	ἀσεβής			,	A)SEBEI=S	A)SEBH/S
1	10	C		4	μηδὲ	μηδε	μηδε	μηδέ				MHDE\	MHDE/
1	10	VC	APS2S	641793	βουληθῇς	βουληθης	βουληθης	βούλομαι			,	BOULHQH=|S	BOU/LOMAI
1	10	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
1	10	VA	AAS3P	895745	παρακαλέσωσί	παρακαλεσωσι	παρακαλεσωσι	παρακαλέω				PARAKALE/SWSI/	KALE/W           PARA
1	10	RP	AS	13	σε	σε	σε	σέ				SE	SU/
1	10	V1	PAPNPM	5055937	λέγοντες	λεγοντες	λεγοντες	λέγω				LE/GONTES	LE/GW
1	11	VB	PAD2S	632001	Ἐλθὲ	ἐλθε	ελθε	ἔρχομαι				E)LQE\	E)/RXOMAI
1	11	P		8	μεθ	μεθ	μεθ	μετά				MEQ'	META/
1	11	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν			,	H(MW=N	E)GW/
1	11	VA	AAD2S	633537	κοινώνησον	κοινωνησον	κοινωνησον	κοινωνέω				KOINW/NHSON	KOINWNE/W
1	11	N3M	GSN	17730	αἵματος	αἱματος	αιματος	αἷμα			,	AI(/MATOS	AI(=MA
1	11	VA	AAS1P	862977	κρύψωμεν	κρυψωμεν	κρυψωμεν	κρύπτω				KRU/YWMEN	KRU/PTW
1	11	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	11	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	11	N1	ASF	13570	γῆν	γην	γην	γῆ				GH=N	GH=
1	11	N3	ASM	9474	ἄνδρα	ἀνδρα	ανδρα	ἀνήρ				A)/NDRA	A)NH/R
1	11	A1A	ASM	9475	δίκαιον	δικαιον	δικαιον	δίκαιος				DI/KAION	DI/KAIOS
1	11	D		9	ἀδίκως	ἀδικως	αδικως	ἀδίκως			,	A)DI/KWS	A)DI/KWS
1	12	VB	AAS1P	862977	καταπίωμεν	καταπιωμεν	καταπιωμεν	καταπίνω				KATAPI/WMEN	PI/NW            KATA
1	12	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	12	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός				AU)TO\N	AU)TO/S
1	12	D		9	ὥσπερ	ὡσπερ	ωσπερ	ὥσπερ				W(/SPER	W(/SPER
1	12	N1M	NSM	9346	ᾅδης	ἁδης	αδης	ᾅδης				A(/|DHS	A(/|DHS
1	12	V3	PAPASM	4859329	ζῶντα	ζωντα	ζωντα	ζάω				ZW=NTA	ZA/W
1	12	C		4	καὶ	και	και	καί				KAI\	KAI/
1	12	VA	AAS1P	862977	ἄρωμεν	ἀρωμεν	αρωμεν	αἴρω				A)/RWMEN	AI)/RW
1	12	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	12	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	12	N1	ASF	13570	μνήμην	μνημην	μνημην	μνήμη				MNH/MHN	MNH/MH
1	12	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
1	12	N1	GSF	13634	γῆς	γης	γης	γῆ			·	GH=S	GH=
1	13	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	13	N3I	ASF	13570	κτῆσιν	κτησιν	κτησιν	κτῆσις				KTH=SIN	KTH=SIS
1	13	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	13	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	13	A3H	ASF	13571	πολυτελῆ	πολυτελη	πολυτελη	πολυτελής				POLUTELH=	POLUTELH/S
1	13	VB	AMS1P	867073	καταλαβώμεθα	καταλαβωμεθα	καταλαβωμεθα	καταλαμβάνω			,	KATALABW/MEQA	LAMBA/NW         KATA
1	13	VH	AAS1P	862977	πλήσωμεν	πλησωμεν	πλησωμεν	πλήθω				PLH/SWMEN	PI/MPLHMI
1	13	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	13	N2	APM	9986	οἴκους	οἰκους	οικους	οἶκος				OI)/KOUS	OI)=KOS
1	13	A1A	APM	9987	ἡμετέρους	ἡμετερους	ημετερους	ἡμέτερος				H(METE/ROUS	H(ME/TEROS
1	13	N2N	GPN	18242	σκύλων	σκυλων	σκυλων	σκῦλον			·	SKU/LWN	SKU=LON
1	14	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
1	14	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	14	A1	ASM	9475	σὸν	σον	σον	σός				SO\N	SO/S
1	14	N2	ASM	9474	κλῆρον	κληρον	κληρον	κλῆρος				KLH=RON	KLH=ROS
1	14	VB	AAD2S	633537	βάλε	βαλε	βαλε	βάλλω				BA/LE	BA/LLW
1	14	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	14	RP	DP	13	ἡμῖν	ἡμιν	ημιν	ἡμῖν			,	H(MI=N	E)GW/
1	14	A1	ASN	17667	κοινὸν	κοινον	κοινον	κοινός				KOINO\N	KOINO/S
1	14	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	14	N2N	ASN	17666	βαλλάντιον	βαλλαντιον	βαλλαντιον	βαλλάντιον				BALLA/NTION	BALLA/NTION
1	14	VA	AMS1P	867073	κτησώμεθα	κτησωμεθα	κτησωμεθα	κτάομαι				KTHSW/MEQA	KTA/OMAI
1	14	A3	NPM	9859	πάντες	παντες	παντες	πᾶς			,	PA/NTES	PA=S
1	14	C		4	καὶ	και	και	καί				KAI\	KAI/
1	14	N2N	ASN	17666	μαρσίππιον	μαρσιππιον	μαρσιππιον	μαρσίππιον				MARSI/PPION	MARSI/PPION
1	14	A3	ASN	17667	ἓν	ἑν	εν	εἷς				E(\N	EI(=S
1	14	VC	APD3S	641729	γενηθήτω	γενηθητω	γενηθητω	γίνομαι				GENHQH/TW	GI/GNOMAI
1	14	RP	DP	13	ἡμῖν	ἡμιν	ημιν	ἡμῖν			.	H(MI=N	E)GW/
1	15	D		9	μὴ	μη	μη	μή				MH\	MH/
1	15	VC	APS2S	641793	πορευθῇς	πορευθης	πορευθης	πορεύομαι				POREUQH=|S	POREU/OMAI
1	15	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	15	N2	DSM	9602	ὁδῷ	ὁδω	οδω	ὁδός				O(DW=|	O(DO/S
1	15	P		8	μετ	μετ	μετ	μετά				MET'	META/
1	15	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			,	AU)TW=N	AU)TO/S
1	15	VB	AAD2S	633537	ἔκκλινον	ἐκκλινον	εκκλινον	ἐκκλίνω				E)/KKLINON	KLI/NW           E)K
1	15	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	15	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
1	15	N3D	ASM	9474	πόδα	ποδα	ποδα	πούς				PO/DA	POU/S
1	15	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
1	15	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
1	15	RA	GPF	10	τῶν	των	των	ὁ				TW=N	O(
1	15	N2	GPF	14146	τρίβων	τριβων	τριβων	τρίβος				TRI/BWN	TRI/BOS
1	15	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			·	AU)TW=N	AU)TO/S
1	16	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
1	16	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	16	N3D	NPM	9858	πόδες	ποδες	ποδες	πούς				PO/DES	POU/S
1	16	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
1	16	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	16	N1A	ASF	13570	κακίαν	κακιαν	κακιαν	κακία				KAKI/AN	KAKI/A
1	16	V1	PAI3P	894081	τρέχουσιν	τρεχουσιν	τρεχουσιν	τρέχω				TRE/XOUSIN	TRE/XW
1	16	C		4	καὶ	και	και	καί				KAI\	KAI/
1	16	A1	NPM	9859	ταχινοὶ	ταχινοι	ταχινοι	ταχινός				TAXINOI\	TAXINO/S
1	16	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
1	16	VA	AAN	306049	ἐκχέαι	ἐκχεαι	εκχεαι	ἐκχέω				E)KXE/AI	XE/W             E)K
1	16	N3M	ASN	17666	αἷμα	αἱμα	αιμα	αἷμα			·	AI(=MA	AI(=MA
1	17	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
1	17	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	17	D		9	ἀδίκως	ἀδικως	αδικως	ἀδίκως				A)DI/KWS	A)DI/KWS
1	17	V1	PMI3S	636033	ἐκτείνεται	ἐκτεινεται	εκτεινεται	ἐκτείνω				E)KTEI/NETAI	TEI/NW           E)K
1	17	N2N	APN	18178	δίκτυα	δικτυα	δικτυα	δίκτυον				DI/KTUA	DI/KTUON
1	17	A1	DPN	18307	πτερωτοῖς	πτερωτοις	πτερωτοις	πτερωτός			.	PTERWTOI=S	PTERWTO/S
1	18	RD	NPM	11	αὐτοὶ	αὐτοι	αυτοι	αὐτός				AU)TOI\	AU)TO/S
1	18	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	18	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
1	18	N2	GSM	9538	φόνου	φονου	φονου	φόνος				FO/NOU	FO/NOS
1	18	V1	PAPNPM	5055937	μετέχοντες	μετεχοντες	μετεχοντες	μετέχω				METE/XONTES	E)/XW            META
1	18	V1	PAI3P	894081	θησαυρίζουσιν	θησαυριζουσιν	θησαυριζουσιν	θησαυρίζω				QHSAURI/ZOUSIN	QHSAURI/ZW
1	18	RD	DPM	11	ἑαυτοῖς	ἑαυτοις	εαυτοις	ἑαυτοῦ				E(AUTOI=S	E(AUTOU=
1	18	A1	APN	18179	κακά	κακα	κακα	κακός			,	KAKA/	KAKO/S
1	18	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
1	18	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	18	N1	NSF	13442	καταστροφὴ	καταστροφη	καταστροφη	καταστροφή				KATASTROFH\	KATASTROFH/
1	18	N3	GPM	10050	ἀνδρῶν	ἀνδρων	ανδρων	ἀνήρ				A)NDRW=N	A)NH/R
1	18	A1B	GPM	10051	παρανόμων	παρανομων	παρανομων	παράνομος				PARANO/MWN	PARA/NOMOS
1	18	A1	NSF	13443	κακή	κακη	κακη	κακός			.	KAKH/	KAKO/S
1	19	RD	NPF	11	αὗται	αὑται	αυται	οὗτος				AU(=TAI	E(AUTOU=
1	19	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
1	19	N2	NPF	13954	ὁδοί	ὁδοι	οδοι	ὁδός				O(DOI/	O(DO/S
1	19	V9	PAI3P	894081	εἰσιν	εἰσιν	εισιν	εἰμί				EI)SIN	EI)MI/
1	19	A3	GPM	10051	πάντων	παντων	παντων	πᾶς				PA/NTWN	PA=S
1	19	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
1	19	V2	PAPGPM	5154241	συντελούντων	συντελουντων	συντελουντων	συντελέω				SUNTELOU/NTWN	TELE/W           SUN
1	19	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
1	19	A1B	APN	18179	ἄνομα	ἀνομα	ανομα	ἄνομος			·	A)/NOMA	A)/NOMOS
1	19	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
1	19	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	19	N1A	DSF	13698	ἀσεβείᾳ	ἀσεβεια	ασεβεια	ἀσέβεια				A)SEBEI/A|	A)SE/BEIA
1	19	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	19	RD	GPN	11	ἑαυτῶν	ἑαυτων	εαυτων	ἑαυτοῦ				E(AUTW=N	E(AUTOU=
1	19	N1	ASF	13570	ψυχὴν	ψυχην	ψυχην	ψυχή				YUXH\N	YUXH/
1	19	V2	PMI3P	898177	ἀφαιροῦνται	ἀφαιρουνται	αφαιρουνται	ἀφαιρέω			.	A)FAIROU=NTAI	AI(RE/W          A)PO
1	20	N1A	NSF	13442	Σοφία	σοφια	σοφια	σοφία				SOFI/A	SOFI/A
1	20	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	20	N2	DPF	14210	ἐξόδοις	ἐξοδοις	εξοδοις	ἔξοδος				E)CO/DOIS	E)/CODOS
1	20	V2	PMI3S	636033	ὑμνεῖται	ὑμνειται	υμνειται	ὑμνέω			,	U(MNEI=TAI	U(MNE/W
1	20	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	20	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	20	A3U	DPF	14211	πλατείαις	πλατειαις	πλατειαις	πλατύς				PLATEI/AIS	PLATU/S
1	20	N1A	ASF	13570	παρρησίαν	παρρησιαν	παρρησιαν	παρρησία				PARRHSI/AN	PARRHSI/A
1	20	V1	PAI3S	631937	ἄγει	ἀγει	αγει	ἄγω			,	A)/GEI	A)/GW
1	21	P		8	ἐπ	ἐπ	επ	ἐπί				E)P'	E)PI/
1	21	A1A	GPN	18243	ἄκρων	ἀκρων	ακρων	ἄκρον				A)/KRWN	A)/KROS
1	21	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	21	N3E	GPN	18242	τειχέων	τειχεων	τειχεων	τεῖχος				TEIXE/WN	TEI=XOS
1	21	V1	PMI3S	636033	κηρύσσεται	κηρυσσεται	κηρυσσεται	κηρύσσω			,	KHRU/SSETAI	KHRU/SSW
1	21	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
1	21	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	21	N1	DPF	14210	πύλαις	πυλαις	πυλαις	πύλη				PU/LAIS	PU/LH
1	21	N1M	GPM	10050	δυναστῶν	δυναστων	δυναστων	δυνάστης				DUNASTW=N	DUNA/STHS
1	21	V1	PAI3S	631937	παρεδρεύει	παρεδρευει	παρεδρευει	παρεδρεύω			,	PAREDREU/EI	E(DREU/W         PARA
1	21	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
1	21	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	21	N1	DPF	14210	πύλαις	πυλαις	πυλαις	πύλη				PU/LAIS	PU/LH
1	21	N3I	GSF	13634	πόλεως	πολεως	πολεως	πόλις				PO/LEWS	PO/LIS
1	21	V2	PAPNSF	6890945	θαρροῦσα	θαρρουσα	θαρρουσα	θαρσέω				QARROU=SA	QARSE/W
1	21	V1	PAI3S	631937	λέγει	λεγει	λεγει	λέγω				LE/GEI	LE/GW
1	22	A1	ASM	9475	Ὅσον	ὁσον	οσον	ὅσος				O(/SON	O(/SOS
1	22	X		5	ἂν	ἀν	αν	ἄν				A)\N	A)/N
1	22	N2	ASM	9474	χρόνον	χρονον	χρονον	χρόνος				XRO/NON	XRO/NOS
1	22	A1B	NPM	9859	ἄκακοι	ἀκακοι	ακακοι	ἄκακος				A)/KAKOI	A)/KAKOS
1	22	V1	PMS3P	898305	ἔχωνται	ἐχωνται	εχωνται	ἔχω				E)/XWNTAI	E)/XW
1	22	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	22	N1	GSF	13634	δικαιοσύνης	δικαιοσυνης	δικαιοσυνης	δικαιοσύνη			,	DIKAIOSU/NHS	DIKAIOSU/NH
1	22	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
1	22	VF	FPI3P	903297	αἰσχυνθήσονται	αἰσχυνθησονται	αισχυνθησονται	αἰσχύνω			·	AI)SXUNQH/SONTAI	AI)SXU/NW
1	22	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
1	22	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	22	A3N	NPM	9859	ἄφρονες	ἀφρονες	αφρονες	ἄφρων			,	A)/FRONES	A)/FRWN
1	22	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	22	N3I	GSF	13634	ὕβρεως	ὑβρεως	υβρεως	ὕβρις				U(/BREWS	U(/BRIS
1	22	V9	PAPNPM	5055937	ὄντες	ὀντες	οντες	εἰμί				O)/NTES	EI)MI/
