1	1	A1A	NSM	9347	Μακάριος	μακαριος	μακαριος	μακάριος				MAKA/RIOS	MAKA/RIOS
1	3	N2	APF	14082	διεξόδους	διεξοδους	διεξοδους	διέξοδος				DIECO/DOUS	DIE/CODOS
1	3	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
1	3	N3T	GPN	18242	ὑδάτων	ὑδατων	υδατων	ὕδωρ			,	U(DA/TWN	U(/DWR
1	3	RR	NSN	14	ὃ	ὁ	ο	ὅς				O(\	O(/S
1	3	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
1	3	N2	ASM	9474	καρπὸν	καρπον	καρπον	καρπός				KARPO\N	KARPO/S
1	3	RD	GSN	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	3	VF	FAI3S	632961	δώσει	δωσει	δωσει	δίδωμι				DW/SEI	DI/DWMI
1	3	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	3	N2	DSM	9602	καιρῷ	καιρω	καιρω	καιρός				KAIRW=|	KAIRO/S
1	3	RD	GSN	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	3	C		4	καὶ	και	και	καί				KAI\	KAI/
1	3	RA	NSN	10	τὸ	το	το	ὁ				TO\	O(
1	3	N2N	NSN	17538	φύλλον	φυλλον	φυλλον	φύλλον				FU/LLON	FU/LLON
1	3	RD	GSN	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	3	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
1	3	VF	FMI3S	637057	ἀπορρυήσεται	ἀπορρυησεται	απορρυησεται	ἀπορέω			·	A)PORRUH/SETAI	R(E/W            A)PO
1	3	C		4	καὶ	και	και	καί				KAI\	KAI/
1	3	A3	NPN	18051	πάντα	παντα	παντα	πᾶς			,	PA/NTA	PA=S
1	3	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος				O(/SA	O(/SOS
1	3	X		5	ἂν	ἀν	αν	ἄν				A)\N	A)/N
1	3	V2	PAS3S	632065	ποιῇ	ποιη	ποιη	ποιέω			,	POIH=|	POIE/W
1	3	VC	FPI3S	641153	κατευοδωθήσεται	κατευοδωθησεται	κατευοδωθησεται	κατευοδόω			.	KATEUODWQH/SETAI	EU)ODO/W         KATA
1	4	D		9	οὐχ	οὐχ	ουχ	οὐ				OU)X	OU)
1	4	D		9	οὕτως	οὑτως	ουτως	οὕτως				OU(/TWS	OU(/TWS
1	4	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
1	4	A3H	NPM	9859	ἀσεβεῖς	ἀσεβεις	ασεβεις	ἀσεβής			,	A)SEBEI=S	A)SEBH/S
1	4	D		9	οὐχ	οὐχ	ουχ	οὐ				OU)X	OU)
1	4	D		9	οὕτως	οὑτως	ουτως	οὕτως			,	OU(/TWS	OU(/TWS
1	4	C		4	ἀλλ	ἀλλ	αλλ	ἀλλά				A)LL'	A)LLA/
1	4	C		4	ἢ	ἠ	η	ἤ				H)\	H)/
1	4	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
1	4	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
1	4	N2	NSM	9346	χνοῦς	χνους	χνους	χνοῦς			,	XNOU=S	XNOU=S
1	4	RR	ASM	14	ὃν	ὁν	ον	ὅς				O(\N	O(/S
1	4	V2	PAI3S	631937	ἐκριπτεῖ	ἐκριπτει	εκριπτει	ἐκριπτέω				E)KRIPTEI=	R(IPTE/W         E)K
1	4	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
1	4	N2	NSM	9346	ἄνεμος	ἀνεμος	ανεμος	ἄνεμος				A)/NEMOS	A)/NEMOS
1	4	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
1	4	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον				PROSW/POU	PRO/SWPON
1	4	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	4	N1	GSF	13634	γῆς	γης	γης	γῆ			.	GH=S	GH=
1	5	P		8	διὰ	δια	δια	διά				DIA\	DIA/
1	5	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος				TOU=TO	OU(=TOS
1	5	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
1	5	VF	FMI3P	899201	ἀναστήσονται	ἀναστησονται	αναστησονται	ἀνίστημι				A)NASTH/SONTAI	I(/STHMI         A)NA
1	5	A3H	NPM	9859	ἀσεβεῖς	ἀσεβεις	ασεβεις	ἀσεβής				A)SEBEI=S	A)SEBH/S
1	5	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	5	N3I	DSF	13698	κρίσει	κρισει	κρισει	κρίσις				KRI/SEI	KRI/SIS
1	5	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ				OU)DE\	OU)DE/
1	5	A1B	NPM	9859	ἁμαρτωλοὶ	ἁμαρτωλοι	αμαρτωλοι	ἁμαρτωλός				A(MARTWLOI\	A(MARTWLO/S
1	5	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	5	N1	DSF	13698	βουλῇ	βουλη	βουλη	βουλή				BOULH=|	BOULH/
1	5	A1A	GPM	10051	δικαίων	δικαιων	δικαιων	δίκαιος			·	DIKAI/WN	DI/KAIOS
1	6	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	6	V1	PAI3S	631937	γινώσκει	γινωσκει	γινωσκει	γινώσκω				GINW/SKEI	GIGNW/SKW
1	6	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
1	6	N2	ASF	13570	ὁδὸν	ὁδον	οδον	ὁδός				O(DO\N	O(DO/S
1	6	A1A	GPM	10051	δικαίων	δικαιων	δικαιων	δίκαιος			,	DIKAI/WN	DI/KAIOS
1	6	C		4	καὶ	και	και	καί				KAI\	KAI/
1	6	N2	NSF	13442	ὁδὸς	ὁδος	οδος	ὁδός				O(DO\S	O(DO/S
1	6	A3H	GPM	10051	ἀσεβῶν	ἀσεβων	ασεβων	ἀσεβής				A)SEBW=N	A)SEBH/S
1	6	VF2	FMI3S	637057	ἀπολεῖται	ἀπολειται	απολειται	ἀπόλλυμι			.	A)POLEI=TAI	O)LLU/W          A)PO
2	1	C		4	Ἵνα	ἱνα	ινα	ἵνα				I(/NA	I(/NA
2	1	RI	ASN	12	τί	τι	τι	τίς				TI/	TI/S
2	1	VAI	AAI3P	895617	ἐφρύαξαν	ἐφρυαξαν	εφρυαξαν	φρυάσσω				E)FRU/ACAN	FRUA/SSW
2	1	N3E	NPN	18050	ἔθνη	ἐθνη	εθνη	ἔθνος				E)/QNH	E)/QNOS
2	1	C		4	καὶ	και	και	καί				KAI\	KAI/
2	1	N2	NPM	9858	λαοὶ	λαοι	λαοι	λαός				LAOI\	LAO/S
2	1	VAI	AAI3P	895617	ἐμελέτησαν	ἐμελετησαν	εμελετησαν	μελετάω				E)MELE/THSAN	MELETE/W
2	1	A1	APN	18179	κενά	κενα	κενα	κενός			;	KENA/	KENO/S
2	2	VHI	AAI3P	895617	παρέστησαν	παρεστησαν	παρεστησαν	παρίστημι				PARE/STHSAN	I(/STHMI         PARA
2	2	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
2	2	N3V	NPM	9858	βασιλεῖς	βασιλεις	βασιλεις	βασιλεύς				BASILEI=S	BASILEU/S
2	2	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
2	2	N1	GSF	13634	γῆς	γης	γης	γῆ			,	GH=S	GH=
2	2	C		4	καὶ	και	και	καί				KAI\	KAI/
2	2	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
2	2	N3	NPM	9858	ἄρχοντες	ἀρχοντες	αρχοντες	ἄρχων				A)/RXONTES	A)/RXWN
2	2	VQI	API3P	903809	συνήχθησαν	συνηχθησαν	συνηχθησαν	συνάγω				SUNH/XQHSAN	A)/GW            SUN
2	2	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
2	2	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
2	2	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός				AU)TO\	AU)TO/S
2	2	P		8	κατὰ	κατα	κατα	κατά				KATA\	KATA/
2	2	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
2	2	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος				KURI/OU	KU/RIOS
2	2	C		4	καὶ	και	και	καί				KAI\	KAI/
2	2	P		8	κατὰ	κατα	κατα	κατά				KATA\	KATA/
2	2	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
2	2	A1	GSM	9539	χριστοῦ	χριστου	χριστου	χριστός				XRISTOU=	XRISTO/S
2	2	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	2	N3M	NSN	17538	διάψαλμα	διαψαλμα	διαψαλμα	διάψαλμα				DIA/YALMA	DIA/YALMA
2	3	VA	AAS1P	862977	Διαρρήξωμεν	διαρρηξωμεν	διαρρηξωμεν	διαρρήγνυμι				DIARRH/CWMEN	R(H/GNUMI        DIA
2	3	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
2	3	N2	APM	9986	δεσμοὺς	δεσμους	δεσμους	δεσμός				DESMOU\S	DESMO/S
2	3	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
2	3	C		4	καὶ	και	και	καί				KAI\	KAI/
2	3	VA	AAS1P	862977	ἀπορρίψωμεν	ἀπορριψωμεν	απορριψωμεν	ἀπορρίπτω				A)PORRI/YWMEN	R(I/PTW          A)PO
2	3	P		8	ἀφ	ἀφ	αφ	ἀπό				A)F'	A)PO/
2	3	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν				H(MW=N	E)GW/
2	3	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
2	3	N2	ASM	9474	ζυγὸν	ζυγον	ζυγον	ζυγός				ZUGO\N	ZUGO/S
2	3	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			.	AU)TW=N	AU)TO/S
2	4	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	4	V2	PAPNSM	4793793	κατοικῶν	κατοικων	κατοικων	κατοικέω				KATOIKW=N	OI)KE/W          KATA
2	4	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	4	N2	DPM	10114	οὐρανοῖς	οὐρανοις	ουρανοις	οὐρανός				OU)RANOI=S	OU)RANO/S
2	4	V3	PMI3S	636033	ἐκγελάσεται	ἐκγελασεται	εκγελασεται	ἐκγελάω				E)KGELA/SETAI	GELA/W           E)K
2	4	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός			,	AU)TOU/S	AU)TO/S
2	4	C		4	καὶ	και	και	καί				KAI\	KAI/
2	4	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	4	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
2	4	VF2	FAI3S	632961	ἐκμυκτηριεῖ	ἐκμυκτηριει	εκμυκτηριει	ἐκμυκτηρίζω				E)KMUKTHRIEI=	MUKTHRI/ZW       E)K
2	4	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός			.	AU)TOU/S	AU)TO/S
2	5	D		9	τότε	τοτε	τοτε	τότε				TO/TE	TO/TE
2	5	VF	FAI3S	632961	λαλήσει	λαλησει	λαλησει	λαλέω				LALH/SEI	LALE/W
2	5	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
2	5	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός				AU)TOU\S	AU)TO/S
2	5	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	5	N1	DSF	13698	ὀργῇ	ὀργη	οργη	ὀργή				O)RGH=|	O)RGH/
2	5	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	5	C		4	καὶ	και	και	καί				KAI\	KAI/
2	5	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	5	RA	DSM	10	τῷ	τω	τω	ὁ				TW=|	O(
2	5	N2	DSM	9602	θυμῷ	θυμω	θυμω	θυμός				QUMW=|	QUMO/S
2	5	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	5	VF	FAI3S	632961	ταράξει	ταραξει	ταραξει	ταράσσω				TARA/CEI	TARA/SSW
2	5	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός				AU)TOU/S	AU)TO/S
2	6	RP	NS	13	Ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
2	6	X		5	δὲ	δε	δε	δέ				DE\	DE/
2	6	VCI	API1S	608897	κατεστάθην	κατεσταθην	κατεσταθην	καθίστημι				KATESTA/QHN	I(/STHMI         KATA
2	6	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς				BASILEU\S	BASILEU/S
2	6	P		8	ὑπ	ὑπ	υπ	ὑπό				U(P'	U(PO/
2	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	6	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
2	6	N	AS	5378	Σιων	σιων	σιων	Σιών				*SIWN	*SIWN
2	6	N3E	ASN	17666	ὄρος	ὀρος	ορος	ὄρος				O)/ROS	O)/ROS
2	6	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
2	6	A1A	ASN	17667	ἅγιον	ἁγιον	αγιον	ἅγιος				A(/GION	A(/GIOS
2	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	7	V1	PAPNSM	4793793	διαγγέλλων	διαγγελλων	διαγγελλων	διαγγέλλω				DIAGGE/LLWN	A)GGE/LLW        DIA
2	7	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
2	7	N3M	ASN	17666	πρόσταγμα	προσταγμα	προσταγμα	πρόσταγμα				PRO/STAGMA	PRO/STAGMA
2	7	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος				KURI/OU	KU/RIOS
2	7	N2	NSM	9346	Κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
2	7	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω				EI)=PEN	EI)=PON
2	7	P		8	πρός	προς	προς	πρός				PRO/S	PRO/S
2	7	RP	AS	13	με	με	με	μέ				ME	E)GW/
2	7	N2	NSM	9346	Υἱός	υἱος	υιος	υἱός				UI(O/S	UI(O/S
2	7	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
2	7	V9	PAI2S	631937	εἶ	εἰ	ει	εἰμί				EI)=	EI)MI/
2	7	RP	NS	13	σύ	συ	συ	σύ			,	SU/	SU/
2	7	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
2	7	D		9	σήμερον	σημερον	σημερον	σήμερον				SH/MERON	SH/MERON
2	7	VX	XAI1S	601217	γεγέννηκά	γεγεννηκα	γεγεννηκα	γεννάω				GEGE/NNHKA/	GENNA/W
2	7	RP	AS	13	σε	σε	σε	σέ			·	SE	SU/
2	8	VA	AMD2S	637633	αἴτησαι	αἰτησαι	αιτησαι	αἰτέω				AI)/THSAI	AI)TE/W
2	8	P		8	παρ	παρ	παρ	παρά				PAR'	PARA/
2	8	RP	GS	13	ἐμοῦ	ἐμου	εμου	ἐμοῦ			,	E)MOU=	E)GW/
2	8	C		4	καὶ	και	και	καί				KAI\	KAI/
2	8	VF	FAI1S	600193	δώσω	δωσω	δωσω	δίδωμι				DW/SW	DI/DWMI
2	8	RP	DS	13	σοι	σοι	σοι	σοί				SOI	SU/
2	8	N3E	APN	18178	ἔθνη	ἐθνη	εθνη	ἔθνος				E)/QNH	E)/QNOS
2	8	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	8	N1A	ASF	13570	κληρονομίαν	κληρονομιαν	κληρονομιαν	κληρονομία				KLHRONOMI/AN	KLHRONOMI/A
2	8	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
2	8	C		4	καὶ	και	και	καί				KAI\	KAI/
2	8	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	8	N3I	ASF	13570	κατάσχεσίν	κατασχεσιν	κατασχεσιν	κατάσχεσις				KATA/SXESI/N	KATA/SXESIS
2	8	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
2	8	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
2	8	N3T	APN	18178	πέρατα	περατα	περατα	πέρας				PE/RATA	PE/RAS
2	8	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
2	8	N1	GSF	13634	γῆς	γης	γης	γῆ			·	GH=S	GH=
2	9	VF2	FAI2S	632961	ποιμανεῖς	ποιμανεις	ποιμανεις	ποιμαίνω				POIMANEI=S	POIMAI/NW
2	9	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός				AU)TOU\S	AU)TO/S
2	9	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	9	N2	DSF	13698	ῥάβδῳ	ῥαβδω	ραβδω	ῥάβδος				R(A/BDW|	R(A/BDOS
2	9	A1A	DSF	13699	σιδηρᾷ	σιδηρα	σιδηρα	σιδήρεος			,	SIDHRA=|	SIDH/REOS
2	9	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	9	N3E	ASN	17666	σκεῦος	σκευος	σκευος	σκεῦος				SKEU=OS	SKEU=OS
2	9	N3V	GSM	9538	κεραμέως	κεραμεως	κεραμεως	κεραμεύς				KERAME/WS	KERAMEU/S
2	9	VF	FAI2S	632961	συντρίψεις	συντριψεις	συντριψεις	συντρίβω				SUNTRI/YEIS	TRI/BW           SUN
2	9	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός			.	AU)TOU/S	AU)TO/S
2	10	C		4	καὶ	και	και	καί				KAI\	KAI/
2	10	D		9	νῦν	νυν	νυν	νῦν			,	NU=N	NU=N
2	10	N3V	VPM	9922	βασιλεῖς	βασιλεις	βασιλεις	βασιλεύς			,	BASILEI=S	BASILEU/S
2	10	V7	PAD2P	894145	σύνετε	συνετε	συνετε	συνίημι			·	SU/NETE	I(/HMI           SUN
2	10	VC	APS2P	903937	παιδεύθητε	παιδευθητε	παιδευθητε	παιδεύω			,	PAIDEU/QHTE	PAIDEU/W
2	10	A3	NPM	9859	πάντες	παντες	παντες	πᾶς				PA/NTES	PA=S
2	10	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
2	10	V1	PAPNPM	5055937	κρίνοντες	κρινοντες	κρινοντες	κρίνω				KRI/NONTES	KRI/NW
2	10	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	10	N1	ASF	13570	γῆν	γην	γην	γῆ			.	GH=N	GH=
2	11	VA	AAD2P	895681	δουλεύσατε	δουλευσατε	δουλευσατε	δουλεύω				DOULEU/SATE	DOULEU/W
2	11	RA	DSM	10	τῷ	τω	τω	ὁ				TW=|	O(
2	11	N2	DSM	9602	κυρίῳ	κυριω	κυριω	κύριος				KURI/W|	KU/RIOS
2	11	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	11	N2	DSM	9602	φόβῳ	φοβω	φοβω	φόβος				FO/BW|	FO/BOS
2	11	C		4	καὶ	και	και	καί				KAI\	KAI/
2	11	V3	PMD2P	898241	ἀγαλλιᾶσθε	ἀγαλλιασθε	αγαλλιασθε	ἀγαλλιάω				A)GALLIA=SQE	A)GALLIA/OMAI
2	11	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός				AU)TW=|	AU)TO/S
2	11	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	11	N2	DSM	9602	τρόμῳ	τρομω	τρομω	τρόμος			.	TRO/MW|	TRO/MOS
2	12	VA	AMD2P	899777	δράξασθε	δραξασθε	δραξασθε	δράσσομαι				DRA/CASQE	DRA/SSOMAI
2	12	N1A	APF	14082	παιδείας	παιδειας	παιδειας	παιδεία			,	PAIDEI/AS	PAIDEI/A
2	12	D		9	μήποτε	μηποτε	μηποτε	μήποτε				MH/POTE	MH/POTE
2	12	VS	APS3S	641793	ὀργισθῇ	ὀργισθη	οργισθη	ὀργίζω				O)RGISQH=|	O)RGI/ZW
2	12	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
2	12	C		4	καὶ	και	και	καί				KAI\	KAI/
2	12	VF2	FMI2P	899201	ἀπολεῖσθε	ἀπολεισθε	απολεισθε	ἀπόλλυμι				A)POLEI=SQE	O)LLU/W          A)PO
2	12	P		8	ἐξ	ἐξ	εξ	ἐκ				E)C	E)K
2	12	N2	GSF	13634	ὁδοῦ	ὁδου	οδου	ὁδός				O(DOU=	O(DO/S
2	12	A1A	GSF	13635	δικαίας	δικαιας	δικαιας	δίκαιος			.	DIKAI/AS	DI/KAIOS
2	12	D		9	ὅταν	ὁταν	οταν	ὅταν				O(/TAN	O(/TAN
2	12	VC	APS3S	641793	ἐκκαυθῇ	ἐκκαυθη	εκκαυθη	ἐκκαίω				E)KKAUQH=|	KAI/W            E)K
2	12	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	12	A3U	DSM	9603	τάχει	ταχει	ταχει	ταχύς				TA/XEI	TAXU/S
2	12	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	12	N2	NSM	9346	θυμὸς	θυμος	θυμος	θυμός				QUMO\S	QUMO/S
2	12	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			,	AU)TOU=	AU)TO/S
2	12	A1A	NPM	9859	μακάριοι	μακαριοι	μακαριοι	μακάριος				MAKA/RIOI	MAKA/RIOS
2	12	A3	NPM	9859	πάντες	παντες	παντες	πᾶς				PA/NTES	PA=S
2	12	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
2	12	VX	XAPNPM	5057985	πεποιθότες	πεποιθοτες	πεποιθοτες	πείθω				PEPOIQO/TES	PEI/QW
2	12	P		8	ἐπ	ἐπ	επ	ἐπί				E)P'	E)PI/
2	12	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός			.	AU)TW=|	AU)TO/S
3	1	N2	NSM	9346	Ψαλμὸς	ψαλμος	ψαλμος	ψαλμός				YALMO\S	YALMO/S
3	1	RA	DSM	10	τῷ	τω	τω	ὁ				TW=|	O(
3	1	N	DSM	9602	Δαυιδ	δαυιδ	δαυιδ	Δαβίδ			,	*DAUID	*DAUI/D
3	1	D		9	ὁπότε	ὁποτε	οποτε	ὁπότε				O(PO/TE	O(PO/TE
3	1	V1I	IAI3S	632449	ἀπεδίδρασκεν	ἀπεδιδρασκεν	απεδιδρασκεν	ἀποδιδράσκω				A)PEDI/DRASKEN	DIDRA/SKW        A)PO
3	1	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
3	1	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον				PROSW/POU	PRO/SWPON
3	1	N	GSM	9538	Αβεσσαλωμ	αβεσσαλωμ	αβεσσαλωμ	Αβεσσαλωμ				*ABESSALWM	*ABESSALWM
3	1	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
