1	1	N	NSM	9346	Αδαμ	αδαμ	αδαμ	Ἀδάμ			,	*ADAM	*ADAM
1	8	C		4	Καὶ	και	και	καί				KAI\	KAI/
1	8	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	8	N	GSM	9538	Χαμ	χαμ	χαμ	Χαμ			·	*XAM	*XAM
1	8	N	NSM	9346	Χους	χους	χους	Χους				*XOUS	*XOUS
1	8	C		4	καὶ	και	και	καί				KAI\	KAI/
1	8	N	NSM	9346	Μεστραιμ	μεστραιμ	μεστραιμ	Μεστραιμ			,	*MESTRAIM	*MESTRAIM
1	8	N	NSM	9346	Φουδ	φουδ	φουδ	Φουδ				*FOUD	*FOUD
1	8	C		4	καὶ	και	και	καί				KAI\	KAI/
1	8	N	NSM	9346	Χανααν	χανααν	χανααν	Χαναάν			.	*XANAAN	*XANAAN
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	9	N	GSM	9538	Χους	χους	χους	Χους			·	*XOUS	*XOUS
1	9	N	NSM	9346	Σαβα	σαβα	σαβα	Σαβα				*SABA	*SABA
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	N	NSM	9346	Ευιλατ	ευιλατ	ευιλατ	Ευιλατ				*EUILAT	*EUILAT
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	N	NSM	9346	Σαβαθα	σαβαθα	σαβαθα	Σαβαθα				*SABAQA	*SABAQA
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	N	NSM	9346	Ρεγμα	ρεγμα	ρεγμα	Ρεγμα				*REGMA	*REGMA
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	N	NSM	9346	Σεβεκαθα	σεβεκαθα	σεβεκαθα	Σεβεκαθα			.	*SEBEKAQA	*SEBEKAQA
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	9	N	GSM	9538	Ρεγμα	ρεγμα	ρεγμα	Ρεγμα			·	*REGMA	*REGMA
1	9	N	NSM	9346	Σαβα	σαβα	σαβα	Σαβα				*SABA	*SABA
1	9	C		4	καὶ	και	και	καί				KAI\	KAI/
1	9	N	NSM	9346	Ουδαδαν	ουδαδαν	ουδαδαν	Ουδαδαν			.	*OUDADAN	*OUDADAN
1	10	C		4	καὶ	και	και	καί				KAI\	KAI/
1	10	N	NSM	9346	Χους	χους	χους	Χους				*XOUS	*XOUS
1	10	VAI	AAI3S	633473	ἐγέννησεν	ἐγεννησεν	εγεννησεν	γεννάω				E)GE/NNHSEN	GENNA/W
1	10	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
1	10	N	ASM	9474	Νεβρωδ	νεβρωδ	νεβρωδ	Νεβρωδ			·	*NEBRWD	*NEBRWD
1	10	RD	NSM	11	οὗτος	οὑτος	ουτος	οὗτος				OU(=TOS	OU(=TOS
1	10	VAI	AMI3S	637569	ἤρξατο	ἠρξατο	ηρξατο	ἄρχω				H)/RCATO	A)/RXW
1	10	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
1	10	V9	PAN	304513	εἶναι	εἰναι	ειναι	εἰμί				EI)=NAI	EI)MI/
1	10	N3	NSM	9346	γίγας	γιγας	γιγας	γίγας				GI/GAS	GI/GAS
1	10	A1B	NSM	9347	κυνηγὸς	κυνηγος	κυνηγος	κυνηγός				KUNHGO\S	KUNHGO/S
1	10	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
1	10	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	10	N1	GSF	13634	γῆς	γης	γης	γῆ			.	GH=S	GH=
1	17	N2	NPM	9858	Υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	17	N	GSM	9538	Σημ	σημ	σημ	Σήμ			·	*SHM	*SHM
1	17	N	NSM	9346	Αιλαμ	αιλαμ	αιλαμ	Αιλαμ				*AILAM	*AILAM
1	17	C		4	καὶ	και	και	καί				KAI\	KAI/
1	17	N	NSM	9346	Ασσουρ	ασσουρ	ασσουρ	Ασσουρ				*ASSOUR	*ASSOUR
1	17	C		4	καὶ	και	και	καί				KAI\	KAI/
1	17	N	NSM	9346	Αρφαξαδ	αρφαξαδ	αρφαξαδ	Ἀρφαξάδ			,	*ARFACAD	*ARFACAD
1	24	N	NSM	9346	Σαλα	σαλα	σαλα	Σαλά			,	*SALA	*SALA
1	25	N	NSM	9346	Εβερ	εβερ	εβερ	Ἐβέρ			,	*EBER	*EBER
1	25	N	NSM	9346	Φαλεκ	φαλεκ	φαλεκ	Φάλεκ			,	*FALEK	*FALEK
1	25	N	NSM	9346	Ραγαυ	ραγαυ	ραγαυ	Ῥαγαῦ			,	*RAGAU	*RAGAU
1	26	N	NSM	9346	Σερουχ	σερουχ	σερουχ	Σερούχ			,	*SEROUX	*SEROUX
1	26	N	NSM	9346	Ναχωρ	ναχωρ	ναχωρ	Ναχώρ			,	*NAXWR	*NAXWR
1	26	N	NSM	9346	Θαρα	θαρα	θαρα	Θάρα			,	*QARA	*QARA
1	27	N	NSM	9346	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ			.	*ABRAAM	*A)BRAA/M
1	28	N2	NPM	9858	Υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	28	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	28	N	GSM	9538	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ			·	*ABRAAM	*A)BRAA/M
1	28	N	NSM	9346	Ισαακ	ισαακ	ισαακ	Ἰσαάκ				*ISAAK	*ISAAK
1	28	C		4	καὶ	και	και	καί				KAI\	KAI/
1	28	N	NSM	9346	Ισμαηλ	ισμαηλ	ισμαηλ	Ισμαηλ			.	*ISMAHL	*ISMAHL
1	29	RD	NPF	11	αὗται	αὑται	αυται	οὗτος				AU(=TAI	OU(=TOS
1	29	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	29	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
1	29	N3I	NPF	13954	γενέσεις	γενεσεις	γενεσεις	γένεσις				GENE/SEIS	GE/NESIS
1	29	A1B	GSM	9539	πρωτοτόκου	πρωτοτοκου	πρωτοτοκου	πρωτότοκος				PRWTOTO/KOU	PRWTO/TOKOS
1	29	N	GSM	9538	Ισμαηλ	ισμαηλ	ισμαηλ	Ισμαηλ			·	*ISMAHL	*ISMAHL
1	29	N	NSM	9346	Ναβαιωθ	ναβαιωθ	ναβαιωθ	Ναβαιωθ				*NABAIWQ	*NABAIWQ
1	29	C		4	καὶ	και	και	καί				KAI\	KAI/
1	29	N	NSM	9346	Κηδαρ	κηδαρ	κηδαρ	Κηδαρ			,	*KHDAR	*KHDAR
1	29	N	NSM	9346	Ναβδεηλ	ναβδεηλ	ναβδεηλ	Ναβδεηλ			,	*NABDEHL	*NABDEHL
1	29	N	NSM	9346	Μαβσαν	μαβσαν	μαβσαν	Μαβσαν			,	*MABSAN	*MABSAN
1	30	N	NSM	9346	Μασμα	μασμα	μασμα	Μασμα			,	*MASMA	*MASMA
1	30	N	NSM	9346	Ιδουμα	ιδουμα	ιδουμα	Ιδουμα			,	*IDOUMA	*IDOUMA
1	30	N	NSM	9346	Μασση	μασση	μασση	Μασση			,	*MASSH	*MASSH
1	30	N	NSM	9346	Χοδδαδ	χοδδαδ	χοδδαδ	Χοδδαδ			,	*XODDAD	*XODDAD
1	30	N	NSM	9346	Θαιμαν	θαιμαν	θαιμαν	Θαιμάν			,	*QAIMAN	*QAIMAN
1	31	N	NSM	9346	Ιεττουρ	ιεττουρ	ιεττουρ	Ιεττουρ			,	*IETTOUR	*IETTOUR
1	31	N	NSM	9346	Ναφες	ναφες	ναφες	Ναφες				*NAFES	*NAFES
1	31	C		4	καὶ	και	και	καί				KAI\	KAI/
1	31	N	NSM	9346	Κεδμα	κεδμα	κεδμα	Κεδμα			.	*KEDMA	*KEDMA
1	31	RD	NPM	11	οὗτοί	οὑτοι	ουτοι	οὗτος				OU(=TOI/	OU(=TOS
1	31	V9	PAI3P	894081	εἰσιν	εἰσιν	εισιν	εἰμί				EI)SIN	EI)MI/
1	31	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	31	N	GSM	9538	Ισμαηλ	ισμαηλ	ισμαηλ	Ισμαηλ			.	*ISMAHL	*ISMAHL
1	32	C		4	καὶ	και	και	καί				KAI\	KAI/
1	32	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	32	N	GSF	13634	Χεττουρας	χεττουρας	χεττουρας	Χεττουρα				*XETTOURAS	*XETTOURA
1	32	N1	GSF	13634	παλλακῆς	παλλακης	παλλακης	παλλακή				PALLAKH=S	PALLAKH/
1	32	N	GSM	9538	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ			·	*ABRAAM	*A)BRAA/M
1	32	C		4	καὶ	και	και	καί				KAI\	KAI/
1	32	VBI	AAI3S	633473	ἔτεκεν	ἐτεκεν	ετεκεν	τίκτω				E)/TEKEN	TI/KTW
1	32	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός				AU)TW=|	AU)TO/S
1	32	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
1	32	N	ASM	9474	Ζεμβραν	ζεμβραν	ζεμβραν	Ζεμβραν			,	*ZEMBRAN	*ZEMBRAN
1	32	N	ASM	9474	Ιεξαν	ιεξαν	ιεξαν	Ιεξαν			,	*IECAN	*IECAN
1	32	N	ASM	9474	Μαδαν	μαδαν	μαδαν	Μαδαν			,	*MADAN	*MADAN
1	32	N	ASM	9474	Μαδιαμ	μαδιαμ	μαδιαμ	Μαδιάν			,	*MADIAM	*MADIAM
1	32	N	ASM	9474	Σοβακ	σοβακ	σοβακ	Σοβακ			,	*SOBAK	*SOBAK
1	32	N	ASM	9474	Σωε	σωε	σωε	Σωε			.	*SWE	*SWE
1	32	C		4	καὶ	και	και	καί				KAI\	KAI/
1	32	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	32	N	GSM	9538	Ιεξαν	ιεξαν	ιεξαν	Ιεξαν			·	*IECAN	*IECAN
1	32	N	NSM	9346	Σαβα	σαβα	σαβα	Σαβα				*SABA	*SABA
1	32	C		4	καὶ	και	και	καί				KAI\	KAI/
1	32	N	NSM	9346	Δαιδαν	δαιδαν	δαιδαν	Δαιδαν			.	*DAIDAN	*DAIDAN
1	33	C		4	καὶ	και	και	καί				KAI\	KAI/
1	33	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	33	N	GSM	9538	Μαδιαμ	μαδιαμ	μαδιαμ	Μαδιάν			·	*MADIAM	*MADIAM
1	33	N	NSM	9346	Γαιφα	γαιφα	γαιφα	Γαιφα				*GAIFA	*GAIFA
1	33	C		4	καὶ	και	και	καί				KAI\	KAI/
1	33	N	NSM	9346	Οφερ	οφερ	οφερ	Οφερ				*OFER	*OFER
1	33	C		4	καὶ	και	και	καί				KAI\	KAI/
1	33	N	NSM	9346	Ενωχ	ενωχ	ενωχ	Ἐνώχ				*ENWX	*ENWX
1	33	C		4	καὶ	και	και	καί				KAI\	KAI/
1	33	N	NSM	9346	Αβιδα	αβιδα	αβιδα	Αβιδα				*ABIDA	*ABIDA
1	33	C		4	καὶ	και	και	καί				KAI\	KAI/
1	33	N	NSM	9346	Ελδαα	ελδαα	ελδαα	Ελδαα			.	*ELDAA	*ELDAA
1	33	A3	NPM	9859	πάντες	παντες	παντες	πᾶς				PA/NTES	PA=S
1	33	RD	NPM	11	οὗτοι	οὑτοι	ουτοι	οὗτος				OU(=TOI	OU(=TOS
1	33	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	33	N	GSF	13634	Χεττουρας	χεττουρας	χεττουρας	Χεττουρα			.	*XETTOURAS	*XETTOURA
1	34	C		4	Καὶ	και	και	καί				KAI\	KAI/
1	34	VAI	AAI3S	633473	ἐγέννησεν	ἐγεννησεν	εγεννησεν	γεννάω				E)GE/NNHSEN	GENNA/W
1	34	N	NSM	9346	Αβρααμ	αβρααμ	αβρααμ	Ἀβραάμ				*ABRAAM	*A)BRAA/M
1	34	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
1	34	N	ASM	9474	Ισαακ	ισαακ	ισαακ	Ἰσαάκ			.	*ISAAK	*ISAAK
1	34	C		4	καὶ	και	και	καί				KAI\	KAI/
1	34	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	34	N	GSM	9538	Ισαακ	ισαακ	ισαακ	Ἰσαάκ			·	*ISAAK	*ISAAK
1	34	N	NSM	9346	Ησαυ	ησαυ	ησαυ	Ἠσαῦ				*HSAU	*HSAU
1	34	C		4	καὶ	και	και	καί				KAI\	KAI/
1	34	N	NSM	9346	Ιακωβ	ιακωβ	ιακωβ	Ἰακώβ			.	*IAKWB	*I)AKW/B
1	35	N2	NPM	9858	Υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	35	N	GSM	9538	Ησαυ	ησαυ	ησαυ	Ἠσαῦ			·	*HSAU	*HSAU
1	35	N	NSM	9346	Ελιφας	ελιφας	ελιφας	Ελιφας				*ELIFAS	*ELIFAS
1	35	C		4	καὶ	και	και	καί				KAI\	KAI/
1	35	N	NSM	9346	Ραγουηλ	ραγουηλ	ραγουηλ	Ῥαγουήλ				*RAGOUHL	*RAGOUHL
1	35	C		4	καὶ	και	και	καί				KAI\	KAI/
1	35	N	NSM	9346	Ιεουλ	ιεουλ	ιεουλ	Ιεουλ				*IEOUL	*IEOUL
1	35	C		4	καὶ	και	και	καί				KAI\	KAI/
1	35	N	NSM	9346	Ιεγλομ	ιεγλομ	ιεγλομ	Ιεγλομ				*IEGLOM	*IEGLOM
1	35	C		4	καὶ	και	και	καί				KAI\	KAI/
1	35	N	NSM	9346	Κορε	κορε	κορε	Κορέ			.	*KORE	*KORE
1	36	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	36	N	GSM	9538	Ελιφας	ελιφας	ελιφας	Ελιφας			·	*ELIFAS	*ELIFAS
1	36	N	NSM	9346	Θαιμαν	θαιμαν	θαιμαν	Θαιμάν				*QAIMAN	*QAIMAN
1	36	C		4	καὶ	και	και	καί				KAI\	KAI/
1	36	N	NSM	9346	Ωμαρ	ωμαρ	ωμαρ	Ωμαρ			,	*WMAR	*WMAR
1	36	N	NSM	9346	Σωφαρ	σωφαρ	σωφαρ	Σωφαρ				*SWFAR	*SWFAR
1	36	C		4	καὶ	και	και	καί				KAI\	KAI/
1	36	N	NSM	9346	Γοωθαμ	γοωθαμ	γοωθαμ	Γοωθαμ				*GOWQAM	*GOWQAM
1	36	C		4	καὶ	και	και	καί				KAI\	KAI/
1	36	N	NSM	9346	Κενεζ	κενεζ	κενεζ	Κενεζ				*KENEZ	*KENEZ
1	36	C		4	καὶ	και	και	καί				KAI\	KAI/
1	36	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	36	N	GSF	13634	Θαμνα	θαμνα	θαμνα	Θαμνα				*QAMNA	*QAMNA
1	36	N	NSM	9346	Αμαληκ	αμαληκ	αμαληκ	Αμαληκ			.	*AMALHK	*AMALHK
1	37	C		4	καὶ	και	και	καί				KAI\	KAI/
1	37	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	37	N	GSM	9538	Ραγουηλ	ραγουηλ	ραγουηλ	Ῥαγουήλ			·	*RAGOUHL	*RAGOUHL
1	37	N	NSM	9346	Ναχεθ	ναχεθ	ναχεθ	Ναχεθ			,	*NAXEQ	*NAXEQ
1	37	N	NSM	9346	Ζαρε	ζαρε	ζαρε	Ζαρε			,	*ZARE	*ZARE
1	37	N	NSM	9346	Σομε	σομε	σομε	Σομε				*SOME	*SOME
1	37	C		4	καὶ	και	και	καί				KAI\	KAI/
1	37	N	NSM	9346	Μοζε	μοζε	μοζε	Μοζε			.	*MOZE	*MOZE
1	38	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	38	N	GSM	9538	Σηιρ	σηιρ	σηιρ	Σηιρ			·	*SHIR	*SHIR
1	38	N	NSM	9346	Λωταν	λωταν	λωταν	Λωταν			,	*LWTAN	*LWTAN
1	38	N	NSM	9346	Σωβαλ	σωβαλ	σωβαλ	Σωβαλ			,	*SWBAL	*SWBAL
1	38	N	NSM	9346	Σεβεγων	σεβεγων	σεβεγων	Σεβεγων			,	*SEBEGWN	*SEBEGWN
1	38	N	NSM	9346	Ανα	ανα	ανα	Ανα			,	*ANA	*ANA
1	38	N	NSM	9346	Δησων	δησων	δησων	Δησων			,	*DHSWN	*DHSWN
1	38	N	NSM	9346	Ωσαρ	ωσαρ	ωσαρ	Ωσαρ			,	*WSAR	*WSAR
1	38	N	NSM	9346	Δαισων	δαισων	δαισων	Δαισων			.	*DAISWN	*DAISWN
1	39	C		4	καὶ	και	και	καί				KAI\	KAI/
1	39	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	39	N	GSM	9538	Λωταν	λωταν	λωταν	Λωταν			·	*LWTAN	*LWTAN
1	39	N	NSM	9346	Χορρι	χορρι	χορρι	Χορρι				*XORRI	*XORRI
1	39	C		4	καὶ	και	και	καί				KAI\	KAI/
1	39	N	NSM	9346	Αιμαν	αιμαν	αιμαν	Αιμαν				*AIMAN	*AIMAN
1	39	C		4	καὶ	και	και	καί				KAI\	KAI/
1	39	N	NSM	9346	Αιλαθ	αιλαθ	αιλαθ	Αιλαθ				*AILAQ	*AILAQ
1	39	C		4	καὶ	και	και	καί				KAI\	KAI/
1	39	N	NSM	9346	Ναμνα	ναμνα	ναμνα	Ναμνα			.	*NAMNA	*NAMNA
1	40	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	40	N	GSM	9538	Σωβαλ	σωβαλ	σωβαλ	Σωβαλ			·	*SWBAL	*SWBAL
1	40	N	NSM	9346	Γωλαμ	γωλαμ	γωλαμ	Γωλαμ			,	*GWLAM	*GWLAM
1	40	N	NSM	9346	Μαναχαθ	μαναχαθ	μαναχαθ	Μαναχαθ			,	*MANAXAQ	*MANAXAQ
1	40	N	NSM	9346	Γαιβηλ	γαιβηλ	γαιβηλ	Γαιβηλ			,	*GAIBHL	*GAIBHL
1	40	N	NSM	9346	Σωβ	σωβ	σωβ	Σωβ				*SWB	*SWB
1	40	C		4	καὶ	και	και	καί				KAI\	KAI/
1	40	N	NSM	9346	Ωναμ	ωναμ	ωναμ	Ωναμ			.	*WNAM	*WNAM
1	40	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	40	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	40	N	GSM	9538	Σεβεγων	σεβεγων	σεβεγων	Σεβεγων			·	*SEBEGWN	*SEBEGWN
1	40	N	NSM	9346	Αια	αια	αια	Αϊα				*AIA	*AIA
1	40	C		4	καὶ	και	και	καί				KAI\	KAI/
1	40	N	NSM	9346	Ανα	ανα	ανα	Ανα			.	*ANA	*ANA
1	41	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	41	N	GSM	9538	Ανα	ανα	ανα	Ανα			·	*ANA	*ANA
1	41	N	NSM	9346	Δαισων	δαισων	δαισων	Δαισων			.	*DAISWN	*DAISWN
1	41	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	41	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	41	N	GSM	9538	Δησων	δησων	δησων	Δησων			·	*DHSWN	*DHSWN
1	41	N	NSM	9346	Εμερων	εμερων	εμερων	Εμερων				*EMERWN	*EMERWN
1	41	C		4	καὶ	και	και	καί				KAI\	KAI/
1	41	N	NSM	9346	Εσεβαν	εσεβαν	εσεβαν	Εσεβαν				*ESEBAN	*ESEBAN
1	41	C		4	καὶ	και	και	καί				KAI\	KAI/
1	41	N	NSM	9346	Ιεθραν	ιεθραν	ιεθραν	Ιεθραν				*IEQRAN	*IEQRAN
1	41	C		4	καὶ	και	και	καί				KAI\	KAI/
1	41	N	NSM	9346	Χαρραν	χαρραν	χαρραν	Χαρράν			.	*XARRAN	*XARRAN
1	42	C		4	καὶ	και	και	καί				KAI\	KAI/
1	42	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	42	N	GSM	9538	Ωσαρ	ωσαρ	ωσαρ	Ωσαρ			·	*WSAR	*WSAR
1	42	N	NSM	9346	Βαλααν	βαλααν	βαλααν	Βαλααν				*BALAAN	*BALAAN
1	42	C		4	καὶ	και	και	καί				KAI\	KAI/
1	42	N	NSM	9346	Ζουκαν	ζουκαν	ζουκαν	Ζουκαν				*ZOUKAN	*ZOUKAN
1	42	C		4	καὶ	και	και	καί				KAI\	KAI/
1	42	N	NSM	9346	Ιωκαν	ιωκαν	ιωκαν	Ιωκαν			.	*IWKAN	*IWKAN
1	42	N2	NPM	9858	υἱοὶ	υἱοι	υιοι	υἱός				UI(OI\	UI(O/S
1	42	N	GSM	9538	Δαισων	δαισων	δαισων	Δαισων			·	*DAISWN	*DAISWN
1	42	N	NSM	9346	Ως	ως	ως	Ως				*WS	*WS
1	42	C		4	καὶ	και	και	καί				KAI\	KAI/
1	42	N	NSM	9346	Αρραν	αρραν	αρραν	Αρραν			.	*ARRAN	*ARRAN
1	43	C		4	Καὶ	και	και	καί				KAI\	KAI/
1	43	RD	NPM	11	οὗτοι	οὑτοι	ουτοι	οὗτος				OU(=TOI	OU(=TOS
1	43	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
1	43	N3V	NPM	9858	βασιλεῖς	βασιλεις	βασιλεις	βασιλεύς				BASILEI=S	BASILEU/S
1	43	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			·	AU)TW=N	AU)TO/S
1	43	N	NSM	9346	Βαλακ	βαλακ	βαλακ	Βαλάκ				*BALAK	*BALAK
1	43	N2	NSM	9346	υἱὸς	υἱος	υιος	υἱός				UI(O\S	UI(O/S
1	43	N	GSM	9538	Βεωρ	βεωρ	βεωρ	Βεωρ			,	*BEWR	*BEWR
1	43	C		4	καὶ	και	και	καί				KAI\	KAI/
1	43	N3M	ASN	17666	ὄνομα	ὀνομα	ονομα	ὄνομα				O)/NOMA	O)/NOMA
1	43	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
1	43	N3I	DSF	13698	πόλει	πολει	πολει	πόλις				PO/LEI	PO/LIS
1	43	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	43	N	NS	5250	Δενναβα	δενναβα	δενναβα	Δενναβα			.	*DENNABA	*DENNABA
1	44	C		4	καὶ	και	και	καί				KAI\	KAI/
