1	1	VA	AAD2P	895681	Ἀγαπήσατε	ἀγαπησατε	αγαπησατε	ἀγαπάω				*A)GAPH/SATE	A)GAPA/W
1	4	N3M	DSN	17794	σώματι	σωματι	σωματι	σῶμα				SW/MATI	SW=MA
1	4	A1B	DSN	17795	κατάχρεῳ	καταχρεω	καταχρεω	κατάχρεος				KATA/XREW|	KATA/XREOS
1	4	N1A	GSF	13634	ἁμαρτίας	ἁμαρτιας	αμαρτιας	ἁμαρτία			.	A(MARTI/AS	A(MARTI/A
1	5	A1A	NSN	17539	ἅγιον	ἁγιον	αγιον	ἅγιος				A(/GION	A(/GIOS
1	5	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	5	N3M	NSN	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα				PNEU=MA	PNEU=MA
1	5	N1A	GSF	13634	παιδείας	παιδειας	παιδειας	παιδεία				PAIDEI/AS	PAIDEI/A
1	5	VF	FMI3S	637057	φεύξεται	φευξεται	φευξεται	φεύγω				FEU/CETAI	FEU/GW
1	5	N2	ASM	9474	δόλον	δολον	δολον	δόλος				DO/LON	DO/LOS
1	5	C		4	καὶ	και	και	καί				KAI\	KAI/
1	5	VF	FMI3S	637057	ἀπαναστήσεται	ἀπαναστησεται	απαναστησεται	ἀπανίστημι				A)PANASTH/SETAI	I(/STHMI         A)PO  A)NA
1	5	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
1	5	N2	GPM	10050	λογισμῶν	λογισμων	λογισμων	λογισμός				LOGISMW=N	LOGISMO/S
1	5	A1B	GPM	10051	ἀσυνέτων	ἀσυνετων	ασυνετων	ἀσύνετος				A)SUNE/TWN	A)SU/NETOS
1	5	C		4	καὶ	και	και	καί				KAI\	KAI/
1	5	VC	FPI3S	641153	ἐλεγχθήσεται	ἐλεγχθησεται	ελεγχθησεται	ἐλέγχω				E)LEGXQH/SETAI	E)LE/GXW
1	5	VB	AAPGSF	6990785	ἐπελθούσης	ἐπελθουσης	επελθουσης	ἐπέρχομαι				E)PELQOU/SHS	E)/RXOMAI        E)PI
1	5	N1A	GSF	13634	ἀδικίας	ἀδικιας	αδικιας	ἀδικία			.	A)DIKI/AS	A)DIKI/A
1	6	A1B	NSN	17539	φιλάνθρωπον	φιλανθρωπον	φιλανθρωπον	φιλάνθρωπος				FILA/NQRWPON	FILA/NQRWPOS
1	6	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	6	N3M	NSN	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα				PNEU=MA	PNEU=MA
1	6	N1A	NSF	13442	σοφία	σοφια	σοφια	σοφία				SOFI/A	SOFI/A
1	6	C		4	καὶ	και	και	καί				KAI\	KAI/
1	6	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
1	6	VF	FAI3S	632961	ἀθῳώσει	ἀθωωσει	αθωωσει	ἀθῳόω				A)QW|W/SEI	A)QW|O/W
1	6	A1B	ASN	17667	βλάσφημον	βλασφημον	βλασφημον	βλάσφημος				BLA/SFHMON	BLA/SFHMOS
1	6	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
1	6	N3E	GPN	18242	χειλέων	χειλεων	χειλεων	χεῖλος				XEILE/WN	XEI=LOS
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			·	AU)TOU=	AU)TO/S
1	6	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	6	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
1	6	N2	GPM	10050	νεφρῶν	νεφρων	νεφρων	νεφρός				NEFRW=N	NEFRO/S
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	6	N3	NSM	9346	μάρτυς	μαρτυς	μαρτυς	μάρτυς				MA/RTUS	MA/RTUS
1	6	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
1	6	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
1	6	C		4	καὶ	και	και	καί				KAI\	KAI/
1	6	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	6	N1A	GSF	13634	καρδίας	καρδιας	καρδιας	καρδία				KARDI/AS	KARDI/A
1	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	6	N2	NSM	9346	ἐπίσκοπος	ἐπισκοπος	επισκοπος	ἐπίσκοπος				E)PI/SKOPOS	E)PISKOPO/S
1	6	A3H	NSM	9347	ἀληθὴς	ἀληθης	αληθης	ἀληθής				A)LHQH\S	A)LHQH/S
1	6	C		4	καὶ	και	και	καί				KAI\	KAI/
1	6	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	6	N1S	GSF	13634	γλώσσης	γλωσσης	γλωσσης	γλῶσσα				GLW/SSHS	GLW=SSA
1	6	A1	GSF	13635	ἀκουστής	ἀκουστης	ακουστης	ἀκουστός			.	A)KOUSTH/S	A)KOUSTO/S
1	7	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	7	N3M	NSN	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα				PNEU=MA	PNEU=MA
1	7	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος				KURI/OU	KU/RIOS
1	7	VX	XAI3S	633985	πεπλήρωκεν	πεπληρωκεν	πεπληρωκεν	πληρόω				PEPLH/RWKEN	PLHRO/W
1	7	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
1	7	V2	PMPASF	6960577	οἰκουμένην	οἰκουμενην	οικουμενην	οἰκουμένη			,	OI)KOUME/NHN	OI)KE/W
1	7	C		4	καὶ	και	και	καί				KAI\	KAI/
1	7	RA	NSN	10	τὸ	το	το	ὁ				TO\	O(
1	7	V1	PAPNSN	8988097	συνέχον	συνεχον	συνεχον	συνέχω				SUNE/XON	E)/XW            SUN
1	7	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
1	7	A3	APN	18179	πάντα	παντα	παντα	πᾶς				PA/NTA	PA=S
1	7	N3I	ASF	13570	γνῶσιν	γνωσιν	γνωσιν	γνῶσις				GNW=SIN	GNW=SIS
1	7	V1	PAI3S	631937	ἔχει	ἐχει	εχει	ἔχω				E)/XEI	E)/XW
1	7	N1	GSF	13634	φωνῆς	φωνης	φωνης	φωνή			.	FWNH=S	FWNH/
1	8	P		8	διὰ	δια	δια	διά				DIA\	DIA/
1	8	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος				TOU=TO	OU(=TOS
1	8	V1	PMPNSM	4797889	φθεγγόμενος	φθεγγομενος	φθεγγομενος	φθέγγομαι				FQEGGO/MENOS	FQE/GGOMAI
1	8	A1B	APN	18179	ἄδικα	ἀδικα	αδικα	ἄδικος				A)/DIKA	A)/DIKOS
1	8	A3	NSM	9347	οὐδεὶς	οὐδεις	ουδεις	οὐδείς				OU)DEI\S	OU)DEI/S
1	8	D		9	μὴ	μη	μη	μή				MH\	MH/
1	8	VF	FAI3S	632961	λάθῃ	λαθη	λαθη	λανθάνω			,	LA/QH|	LANQA/NW
1	8	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ				OU)DE\	OU)DE/
1	8	D		9	μὴ	μη	μη	μή				MH\	MH/
1	8	VF	FAI3S	632961	παροδεύσῃ	παροδευση	παροδευση	παροδεύω				PARODEU/SH|	O(DEU/W          PARA
1	8	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός				AU)TO\N	AU)TO/S
1	8	V1	PAPNSF	6890945	ἐλέγχουσα	ἐλεγχουσα	ελεγχουσα	ἐλέγχω				E)LE/GXOUSA	E)LE/GXW
1	8	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
1	8	N1	NSF	13442	δίκη	δικη	δικη	δίκη			.	DI/KH	DI/KH
1	9	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	9	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	9	N2N	DPN	18306	διαβουλίοις	διαβουλιοις	διαβουλιοις	διαβούλιον				DIABOULI/OIS	DIABOU/LION
1	9	A3H	GSM	9539	ἀσεβοῦς	ἀσεβους	ασεβους	ἀσεβής				A)SEBOU=S	A)SEBH/S
1	9	N3I	NSF	13442	ἐξέτασις	ἐξετασις	εξετασις	ἐξέτασις				E)CE/TASIS	E)CE/TASIS
1	9	VF	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί			,	E)/STAI	EI)MI/
1	9	N2	GPM	10050	λόγων	λογων	λογων	λόγος				LO/GWN	LO/GOS
1	9	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	9	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
1	9	N1	NSF	13442	ἀκοὴ	ἀκοη	ακοη	ἀκοή				A)KOH\	A)KOH/
1	9	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
1	9	N2	ASM	9474	κύριον	κυριον	κυριον	κύριος				KU/RION	KU/RIOS
1	9	VF	FAI3S	632961	ἥξει	ἡξει	ηξει	ἥκω				H(/CEI	H(/KW
1	9	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	9	N2	ASM	9474	ἔλεγχον	ἐλεγχον	ελεγχον	ἔλεγχος				E)/LEGXON	E)/LEGXOS
1	9	N3M	GPN	18242	ἀνομημάτων	ἀνομηματων	ανομηματων	ἀνόμημα				A)NOMHMA/TWN	A)NO/MHMA
1	9	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			·	AU)TOU=	AU)TO/S
1	10	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	10	N3T	NSN	17538	οὖς	οὐς	ους	οὖς				OU)=S	OU)=S
1	10	N3I	GSF	13634	ζηλώσεως	ζηλωσεως	ζηλωσεως	ζήλωσις				ZHLW/SEWS	ZH/LWSIS
1	10	V3	PMI3S	636033	ἀκροᾶται	ἀκροαται	ακροαται	ἀκροάομαι				A)KROA=TAI	A)KROA/OMAI
1	10	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
1	10	A3	ASM	9475	πάντα	παντα	παντα	πᾶς			,	PA/NTA	PA=S
1	10	C		4	καὶ	και	και	καί				KAI\	KAI/
1	10	N3	NSM	9346	θροῦς	θρους	θρους	θροῦς				QROU=S	QROU=S
1	10	N2	GPM	10050	γογγυσμῶν	γογγυσμων	γογγυσμων	γογγυσμός				GOGGUSMW=N	GOGGUSMO/S
1	10	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
1	10	V1	PMI3S	636033	ἀποκρύπτεται	ἀποκρυπτεται	αποκρυπτεται	ἀποκρύπτω			.	A)POKRU/PTETAI	KRU/PTW          A)PO
1	11	VA	AMD2P	899777	Φυλάξασθε	φυλαξασθε	φυλαξασθε	φυλάσσω				FULA/CASQE	FULA/SSW
1	11	X		5	τοίνυν	τοινυν	τοινυν	τοίνυν				TOI/NUN	TOI/NUN
1	11	N2	ASM	9474	γογγυσμὸν	γογγυσμον	γογγυσμον	γογγυσμός				GOGGUSMO\N	GOGGUSMO/S
1	11	A3H	ASM	9475	ἀνωφελῆ	ἀνωφελη	ανωφελη	ἀνωφελής				A)NWFELH=	A)NWFELH/S
1	11	C		4	καὶ	και	και	καί				KAI\	KAI/
1	11	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
1	11	N1A	GSF	13634	καταλαλιᾶς	καταλαλιας	καταλαλιας	καταλαλιά				KATALALIA=S	KATALALIA/
1	11	VA	AMD2P	899777	φείσασθε	φεισασθε	φεισασθε	φείδομαι				FEI/SASQE	FEI/DOMAI
1	11	N1S	GSF	13634	γλώσσης	γλωσσης	γλωσσης	γλῶσσα			·	GLW/SSHS	GLW=SSA
1	11	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	11	N3M	NSN	17538	φθέγμα	φθεγμα	φθεγμα	φθέγμα				FQE/GMA	FQE/GMA
1	11	A1B	NSN	17539	λαθραῖον	λαθραιον	λαθραιον	λαθραῖος				LAQRAI=ON	LAQRAI=OS
1	11	A1	ASN	17667	κενὸν	κενον	κενον	κενός				KENO\N	KENO/S
1	11	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
1	11	VF	FMI3S	637057	πορεύσεται	πορευσεται	πορευσεται	πορεύομαι			,	POREU/SETAI	POREU/OMAI
1	11	N3M	NSN	17538	στόμα	στομα	στομα	στόμα				STO/MA	STO/MA
1	11	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	11	V1	PMPNSN	8992193	καταψευδόμενον	καταψευδομενον	καταψευδομενον	καταψεύδομαι				KATAYEUDO/MENON	YEU/DW           KATA
1	11	V2	PAI3S	631937	ἀναιρεῖ	ἀναιρει	αναιρει	ἀναιρέω				A)NAIREI=	AI(RE/W          A)NA
1	11	N1	ASF	13570	ψυχήν	ψυχην	ψυχην	ψυχή			.	YUXH/N	YUXH/
1	12	D		9	μὴ	μη	μη	μή				MH\	MH/
1	12	V4	PAD2P	894145	ζηλοῦτε	ζηλουτε	ζηλουτε	ζηλόω				ZHLOU=TE	ZHLO/W
1	12	N2	ASM	9474	θάνατον	θανατον	θανατον	θάνατος				QA/NATON	QA/NATOS
1	12	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	12	N1	DSF	13698	πλάνῃ	πλανη	πλανη	πλάνη				PLA/NH|	PLA/NH
1	12	N1	GSF	13634	ζωῆς	ζωης	ζωης	ζωή				ZWH=S	ZWH/
1	12	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν				U(MW=N	SU/
1	12	C		4	μηδὲ	μηδε	μηδε	μηδέ				MHDE\	MHDE/
1	12	V3	PMD2P	898241	ἐπισπᾶσθε	ἐπισπασθε	επισπασθε	ἐπισπάομαι				E)PISPA=SQE	SPA/W            E)PI
1	12	N2	ASM	9474	ὄλεθρον	ὀλεθρον	ολεθρον	ὄλεθρος				O)/LEQRON	O)/LEQROS
1	12	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	12	N2N	DPN	18306	ἔργοις	ἐργοις	εργοις	ἔργον				E)/RGOIS	E)/RGON
1	12	N3	GPF	14146	χειρῶν	χειρων	χειρων	χείρ				XEIRW=N	XEI/R
1	12	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν			·	U(MW=N	SU/
1	13	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	13	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
1	13	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
1	13	N2	ASM	9474	θάνατον	θανατον	θανατον	θάνατος				QA/NATON	QA/NATOS
1	13	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
1	13	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω				E)POI/HSEN	POIE/W
1	13	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ				OU)DE\	OU)DE/
1	13	V1	PMI3S	636033	τέρπεται	τερπεται	τερπεται	τέρπω				TE/RPETAI	TE/RPW
1	13	P		8	ἐπ	ἐπ	επ	ἐπί				E)P'	E)PI/
1	13	N1A	DSF	13698	ἀπωλείᾳ	ἀπωλεια	απωλεια	ἀπώλεια				A)PWLEI/A|	A)PW/LEIA
1	13	V3	PAPGPN	9348545	ζώντων	ζωντων	ζωντων	ζάω			.	ZW/NTWN	ZA/W
1	14	VAI	AAI3S	633473	ἔκτισεν	ἐκτισεν	εκτισεν	κτίζω				E)/KTISEN	KTI/ZW
1	14	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	14	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
1	14	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
1	14	V9	PAN	304513	εἶναι	εἰναι	ειναι	εἰμί				EI)=NAI	EI)MI/
1	14	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
1	14	A3	APN	18179	πάντα	παντα	παντα	πᾶς			,	PA/NTA	PA=S
1	14	C		4	καὶ	και	και	καί				KAI\	KAI/
1	14	A1B	NPF	13955	σωτήριοι	σωτηριοι	σωτηριοι	σωτήριος				SWTH/RIOI	SWTH/RIOS
1	14	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
1	14	N3I	NPF	13954	γενέσεις	γενεσεις	γενεσεις	γένεσις				GENE/SEIS	GE/NESIS
1	14	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	14	N2	GSM	9538	κόσμου	κοσμου	κοσμου	κόσμος			,	KO/SMOU	KO/SMOS
1	14	C		4	καὶ	και	και	καί				KAI\	KAI/
1	14	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
1	14	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί				E)/STIN	EI)MI/
1	14	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
1	14	RD	DPF	11	αὐταῖς	αὐταις	αυταις	αὐτός				AU)TAI=S	AU)TO/S
1	14	N2N	ASN	17666	φάρμακον	φαρμακον	φαρμακον	φάρμακον				FA/RMAKON	FA/RMAKON
1	14	N2	GSM	9538	ὀλέθρου	ὀλεθρου	ολεθρου	ὄλεθρος				O)LE/QROU	O)/LEQROS
1	14	C		4	οὔτε	οὐτε	ουτε	οὔτε				OU)/TE	OU)/TE
1	14	N1M	GSM	9538	ᾅδου	ἁδου	αδου	ᾅδης				A(/|DOU	A(/|DHS
1	14	N2N	ASN	17666	βασίλειον	βασιλειον	βασιλειον	βασίλειον				BASI/LEION	BASI/LEION
1	14	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
1	14	N1	GSF	13634	γῆς	γης	γης	γῆ			.	GH=S	GH=
1	15	N1	NSF	13442	δικαιοσύνη	δικαιοσυνη	δικαιοσυνη	δικαιοσύνη				DIKAIOSU/NH	DIKAIOSU/NH
1	15	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
1	15	A1B	NSF	13443	ἀθάνατός	ἀθανατος	αθανατος	ἀθάνατος				A)QA/NATO/S	A)QA/NATOS
1	15	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί			.	E)STIN	EI)MI/
1	16	A3H	NPM	9859	Ἀσεβεῖς	ἀσεβεις	ασεβεις	ἀσεβής				A)SEBEI=S	A)SEBH/S
1	16	X		5	δὲ	δε	δε	δέ				DE\	DE/
1	16	RA	DPF	10	ταῖς	ταις	ταις	ὁ				TAI=S	O(
1	16	N3	DPF	14210	χερσὶν	χερσιν	χερσιν	χείρ				XERSI\N	XEI/R
1	16	C		4	καὶ	και	και	καί				KAI\	KAI/
1	16	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
1	16	N2	DPM	10114	λόγοις	λογοις	λογοις	λόγος				LO/GOIS	LO/GOS
1	16	VAI	AMI3P	899713	προσεκαλέσαντο	προσεκαλεσαντο	προσεκαλεσαντο	προσκαλέω				PROSEKALE/SANTO	KALE/W           PROS
1	16	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός			,	AU)TO/N	AU)TO/S
1	16	A1	ASM	9475	φίλον	φιλον	φιλον	φίλος				FI/LON	FI/LOS
1	16	VA	AMPNPM	5061569	ἡγησάμενοι	ἡγησαμενοι	ηγησαμενοι	ἡγέομαι				H(GHSA/MENOI	H(GE/OMAI
1	16	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός				AU)TO\N	AU)TO/S
1	16	VAI	AAI3P	895617	ἐτάκησαν	ἐτακησαν	ετακησαν	τήκω				E)TA/KHSAN	TH/KW
1	16	C		4	καὶ	και	και	καί				KAI\	KAI/
1	16	N1	ASF	13570	συνθήκην	συνθηκην	συνθηκην	συνθήκη				SUNQH/KHN	SUNQH/KH
1	16	VEI	AMI3P	899713	ἔθεντο	ἐθεντο	εθεντο	τίθημι				E)/QENTO	TI/QHMI
1	16	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
1	16	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός			,	AU)TO/N	AU)TO/S
1	16	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	16	A1A	NPM	9859	ἄξιοί	ἀξιοι	αξιοι	ἄξιος				A)/CIOI/	A)/CIOS
1	16	V9	PAI3P	894081	εἰσιν	εἰσιν	εισιν	εἰμί				EI)SIN	EI)MI/
1	16	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	16	RD	GSF	11	ἐκείνου	ἐκεινου	εκεινου	ἐκεῖνος				E)KEI/NOU	E)KEI=NOS
1	16	N3D	GSF	13634	μερίδος	μεριδος	μεριδος	μερίς				MERI/DOS	MERI/S
1	16	V9	PAN	304513	εἶναι	εἰναι	ειναι	εἰμί			.	EI)=NAI	EI)MI/
2	1	VBI	AAI3P	895617	εἶπον	εἰπον	ειπον	ἔπω				EI)=PON	EI)=PON
2	1	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
2	1	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	1	RD	DPM	11	ἑαυτοῖς	ἑαυτοις	εαυτοις	ἑαυτοῦ				E(AUTOI=S	E(AUTOU=
2	1	VA	AMPNPM	5061569	λογισάμενοι	λογισαμενοι	λογισαμενοι	λογίζομαι				LOGISA/MENOI	LOGI/ZOMAI
2	1	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
2	1	D		9	ὀρθῶς	ὀρθως	ορθως	ὀρθῶς				O)RQW=S	O)RQW=S
2	1	A1	NSM	9347	Ὀλίγος	ὀλιγος	ολιγος	ὀλίγος				O)LI/GOS	O)LI/GOS
2	1	V9	PAI3S	631937	ἐστὶν	ἐστιν	εστιν	εἰμί				E)STI\N	EI)MI/
2	1	C		4	καὶ	και	και	καί				KAI\	KAI/
2	1	A1A	NSM	9347	λυπηρὸς	λυπηρος	λυπηρος	λυπηρός				LUPHRO\S	LUPHRO/S
2	1	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
2	1	N2	NSM	9346	βίος	βιος	βιος	βίος				BI/OS	BI/OS
