1	0	N2N	NSN	17538	Ἀντίγραφον	ἀντιγραφον	αντιγραφον	ἀντίγραφον				A)NTI/GRAFON	A)NTI/GRAFON
1	0	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
1	0	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	0	N2	GSM	9538	θεοῦ	θεου	θεου	θεός			.	QEOU=	QEO/S
0	1	P		8	Διὰ	δια	δια	διά				DIA\	DIA/
0	1	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
0	1	N1A	APF	14082	ἁμαρτίας	ἁμαρτιας	αμαρτιας	ἁμαρτία			,	A(MARTI/AS	A(MARTI/A
0	1	RR	APF	14	ἃς	ἁς	ας	ὅς				A(\S	O(/S
0	1	VX	XAI2P	896129	ἡμαρτήκατε	ἡμαρτηκατε	ημαρτηκατε	ἁμαρτάνω				H(MARTH/KATE	A(MARTA/NW
0	1	P		8	ἐναντίον	ἐναντιον	εναντιον	ἐναντίον				E)NANTI/ON	E)NANTI/ON
0	1	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
0	1	N2	GSM	9538	θεοῦ	θεου	θεου	θεός			,	QEOU=	QEO/S
0	1	VQ	FPI2P	903297	ἀχθήσεσθε	ἀχθησεσθε	αχθησεσθε	ἄγω				A)XQH/SESQE	A)/GW
0	1	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
0	1	N3W	ASF	13570	Βαβυλῶνα	βαβυλωνα	βαβυλωνα	Βαβυλών				*BABULW=NA	*BABULW/N
0	1	A1B	NPM	9859	αἰχμάλωτοι	αἰχμαλωτοι	αιχμαλωτοι	αἰχμάλωτος				AI)XMA/LWTOI	AI)XMA/LWTOS
0	1	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
0	1	N	GSM	9538	Ναβουχοδονοσορ	ναβουχοδονοσορ	ναβουχοδονοσορ	Ναβουχοδονοσόρ				*NABOUXODONOSOR	*NABOUXODONOSOR
0	1	N3V	GSM	9538	βασιλέως	βασιλεως	βασιλεως	βασιλεύς				BASILE/WS	BASILEU/S
0	1	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
0	1	N	GPM	10050	Βαβυλωνίων	βαβυλωνιων	βαβυλωνιων	Βαβυλώνιος			.	*BABULWNI/WN	*BABULW/NIOS
0	2	VB	AAPNPM	5057473	εἰσελθόντες	εἰσελθοντες	εισελθοντες	εἰσέρχομαι				EI)SELQO/NTES	E)/RXOMAI        EI)S
0	2	X		5	οὖν	οὐν	ουν	οὖν				OU)=N	OU)=N
0	2	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
0	2	N3W	ASF	13570	Βαβυλῶνα	βαβυλωνα	βαβυλωνα	Βαβυλών				*BABULW=NA	*BABULW/N
0	2	VF	FMI2P	899201	ἔσεσθε	ἐσεσθε	εσεσθε	εἰμί				E)/SESQE	EI)MI/
0	2	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ				E)KEI=	E)KEI=
0	2	N3E	APN	18178	ἔτη	ἐτη	ετη	ἔτος				E)/TH	E)/TOS
0	2	A3C	APN	18179	πλείονα	πλειονα	πλειονα	πλείων				PLEI/ONA	POLU/S
0	2	C		4	καὶ	και	και	καί				KAI\	KAI/
0	2	N2	ASM	9474	χρόνον	χρονον	χρονον	χρόνος				XRO/NON	XRO/NOS
0	2	A1A	ASM	9475	μακρὸν	μακρον	μακρον	μακρός				MAKRO\N	MAKRO/S
0	2	P		8	ἕως	ἑως	εως	ἕως				E(/WS	E(/WS
0	2	N1A	GPF	14146	γενεῶν	γενεων	γενεων	γενεά				GENEW=N	GENEA/
0	2	M		7	ἑπτά	ἑπτα	επτα	ἑπτά			,	E(PTA/	E(PTA/
0	2	P		8	μετὰ	μετα	μετα	μετά				META\	META/
0	2	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος				TOU=TO	OU(=TOS
0	2	X		5	δὲ	δε	δε	δέ				DE\	DE/
0	2	VF	FAI1S	600193	ἐξάξω	ἐξαξω	εξαξω	ἐξάγω				E)CA/CW	A)/GW            E)K
0	2	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς				U(MA=S	SU/
0	2	D		9	ἐκεῖθεν	ἐκειθεν	εκειθεν	ἐκεῖθεν				E)KEI=QEN	E)KEI=QEN
0	2	P		8	μετ	μετ	μετ	μετά				MET'	META/
0	2	N1	GSF	13634	εἰρήνης	εἰρηνης	ειρηνης	εἰρήνη			.	EI)RH/NHS	EI)RH/NH
0	3	D		9	νυνὶ	νυνι	νυνι	νυνί				NUNI\	NUNI/
0	3	X		5	δὲ	δε	δε	δέ				DE\	DE/
0	3	VF	FMI2P	899201	ὄψεσθε	ὀψεσθε	οψεσθε	ὁράω				O)/YESQE	O(RA/W
0	3	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
0	3	N3W	DSF	13698	Βαβυλῶνι	βαβυλωνι	βαβυλωνι	Βαβυλών				*BABULW=NI	*BABULW/N
0	3	N2	APM	9986	θεοὺς	θεους	θεους	θεός				QEOU\S	QEO/S
0	3	A1C	APM	9987	ἀργυροῦς	ἀργυρους	αργυρους	ἀργύρεος				A)RGUROU=S	A)RGUROU=S
0	3	C		4	καὶ	και	και	καί				KAI\	KAI/
0	3	A1C	APM	9987	χρυσοῦς	χρυσους	χρυσους	χρύσεος				XRUSOU=S	XRUSOU=S
0	3	C		4	καὶ	και	και	καί				KAI\	KAI/
0	3	A1	APM	9987	ξυλίνους	ξυλινους	ξυλινους	ξύλινος				CULI/NOUS	CU/LINOS
0	3	P		8	ἐπ	ἐπ	επ	ἐπί				E)P'	E)PI/
0	3	N2	DPM	10114	ὤμοις	ὠμοις	ωμοις	ὦμος				W)/MOIS	W)=MOS
0	3	V1	PPPAPM	5129665	αἰρομένους	αἰρομενους	αιρομενους	αἴρω				AI)ROME/NOUS	AI)/RW
0	3	V5	PAPAPM	5121473	δεικνύντας	δεικνυντας	δεικνυντας	δεικνύω				DEIKNU/NTAS	DEIKNU/W
0	3	N2	ASM	9474	φόβον	φοβον	φοβον	φόβος				FO/BON	FO/BOS
0	3	RA	DPN	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
0	3	N3E	DPN	18306	ἔθνεσιν	ἐθνεσιν	εθνεσιν	ἔθνος			.	E)/QNESIN	E)/QNOS
0	4	VC	APD2P	903873	εὐλαβήθητε	εὐλαβηθητε	ευλαβηθητε	εὐλαβέομαι				EU)LABH/QHTE	EU)LABE/OMAI
0	4	X		5	οὖν	οὐν	ουν	οὖν				OU)=N	OU)=N
0	4	D		9	μὴ	μη	μη	μή				MH\	MH/
0	4	C		4	καὶ	και	και	καί				KAI\	KAI/
0	4	RP	NP	13	ὑμεῖς	ὑμεις	υμεις	ὑμεῖς				U(MEI=S	SU/
0	4	VC	APPNPM	5065665	ἀφομοιωθέντες	ἀφομοιωθεντες	αφομοιωθεντες	ἀφομοιόω				A)FOMOIWQE/NTES	O(MOIO/W         A)PO
0	4	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
0	4	A1B	DPM	10115	ἀλλοφύλοις	ἀλλοφυλοις	αλλοφυλοις	ἀλλόφυλος				A)LLOFU/LOIS	A)LLO/FULOS
0	4	VC	APS2P	903937	ἀφομοιωθῆτε	ἀφομοιωθητε	αφομοιωθητε	ἀφομοιόω				A)FOMOIWQH=TE	O(MOIO/W         A)PO
0	4	C		4	καὶ	και	και	καί				KAI\	KAI/
0	4	N2	NSM	9346	φόβος	φοβος	φοβος	φόβος				FO/BOS	FO/BOS
0	4	RP	AP	13	ὑμᾶς	ὑμας	υμας	ὑμᾶς				U(MA=S	SU/
0	4	VB	AAS3S	633601	λάβῃ	λαβη	λαβη	λαμβάνω				LA/BH|	LAMBA/NW
0	4	P		8	ἐπ	ἐπ	επ	ἐπί				E)P'	E)PI/
0	4	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός				AU)TOI=S	AU)TO/S
0	5	VB	AAPAPM	5123009	ἰδόντας	ἰδοντας	ιδοντας	ὁράω				I)DO/NTAS	O(RA/W
0	5	N2	ASM	9474	ὄχλον	ὀχλον	οχλον	ὄχλος				O)/XLON	O)/XLOS
0	5	P		8	ἔμπροσθεν	ἐμπροσθεν	εμπροσθεν	ἔμπροσθεν				E)/MPROSQEN	E)/MPROSQEN
0	5	C		4	καὶ	και	και	καί				KAI\	KAI/
0	5	P		8	ὄπισθεν	ὀπισθεν	οπισθεν	ὄπισθεν				O)/PISQEN	O)/PISQEN
0	5	RD	GPN	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
0	5	V2	PAPAPM	5121473	προσκυνοῦντας	προσκυνουντας	προσκυνουντας	προσκυνέω				PROSKUNOU=NTAS	KUNE/W           PROS
0	5	RD	APN	11	αὐτά	αὐτα	αυτα	αὐτός			,	AU)TA/	AU)TO/S
0	5	VAI	AAD2P	895681	εἴπατε	εἰπατε	ειπατε	ἔπω				EI)/PATE	EI)=PON
0	5	X		5	δὲ	δε	δε	δέ				DE\	DE/
0	5	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
0	5	N1A	DSF	13698	διανοίᾳ	διανοια	διανοια	διάνοια				DIANOI/A|	DIA/NOIA
0	5	RP	DS	13	Σοὶ	σοι	σοι	σοί				SOI\	SU/
0	5	V2	PAI3S	631937	δεῖ	δει	δει	δεῖ				DEI=	DE/W
0	5	V2	PAN	304513	προσκυνεῖν	προσκυνειν	προσκυνειν	προσκυνέω			,	PROSKUNEI=N	KUNE/W           PROS
0	5	N1M	VSM	9410	δέσποτα	δεσποτα	δεσποτα	δεσπότης			.	DE/SPOTA	DESPO/THS
0	6	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
0	6	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
0	6	N2	NSM	9346	ἄγγελός	ἀγγελος	αγγελος	ἄγγελος				A)/GGELO/S	A)/GGELOS
0	6	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
0	6	P		8	μεθ	μεθ	μεθ	μετά				MEQ'	META/
0	6	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν				U(MW=N	SU/
0	6	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί			,	E)STIN	EI)MI/
0	6	RD	NSM	11	αὐτός	αὐτος	αυτος	αὐτός				AU)TO/S	AU)TO/S
0	6	X		5	τε	τε	τε	τε				TE	TE
0	6	V2	PAPNSM	4793793	ἐκζητῶν	ἐκζητων	εκζητων	ἐκζητέω				E)KZHTW=N	ZHTE/W           E)K
0	6	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
0	6	N1	APF	14082	ψυχὰς	ψυχας	ψυχας	ψυχή				YUXA\S	YUXH/
0	6	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν			.	U(MW=N	SU/
0	7	N1S	NSF	13442	Γλῶσσα	γλωσσα	γλωσσα	γλῶσσα				GLW=SSA	GLW=SSA
0	7	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
0	7	RD	GPN	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
0	7	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί				E)STIN	EI)MI/
0	7	VM	XPPNSF	6901185	κατεξυσμένη	κατεξυσμενη	κατεξυσμενη	καταξύω				KATECUSME/NH	CU/W             KATA
0	7	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
0	7	N3N	GSM	9538	τέκτονος	τεκτονος	τεκτονος	τέκτων			,	TE/KTONOS	TE/KTWN
0	7	RD	NPN	11	αὐτά	αὐτα	αυτα	αὐτός				AU)TA/	AU)TO/S
0	7	X		5	τε	τε	τε	τε				TE	TE
0	7	A1B	NPN	18051	περίχρυσα	περιχρυσα	περιχρυσα	περίχρυσος				PERI/XRUSA	PERI/XRUSOS
0	7	C		4	καὶ	και	και	καί				KAI\	KAI/
0	7	A1B	NPN	18051	περιάργυρα	περιαργυρα	περιαργυρα	περιάργυρος			,	PERIA/RGURA	PERIA/RGUROS
0	7	A3H	NPN	18051	ψευδῆ	ψευδη	ψευδη	ψευδής				YEUDH=	YEUDH/S
0	7	X		5	δ	δ	δ	δέ				D'	DE/
0	7	V9	PAI3S	631937	ἐστὶν	ἐστιν	εστιν	εἰμί				E)STI\N	EI)MI/
0	7	C		4	καὶ	και	και	καί				KAI\	KAI/
0	7	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
0	7	V6	PMI3P	898177	δύνανται	δυνανται	δυνανται	δύναμαι				DU/NANTAI	DU/NAMAI
0	7	V2	PAN	304513	λαλεῖν	λαλειν	λαλειν	λαλέω			.	LALEI=N	LALE/W
0	8	C		4	καὶ	και	και	καί				KAI\	KAI/
0	8	D		9	ὥσπερ	ὡσπερ	ωσπερ	ὥσπερ				W(/SPER	W(/SPER
0	8	N2	DSF	13698	παρθένῳ	παρθενω	παρθενω	παρθένος				PARQE/NW|	PARQE/NOS
0	8	A1B	DSF	13699	φιλοκόσμῳ	φιλοκοσμω	φιλοκοσμω	φιλόκοσμος				FILOKO/SMW|	FILO/KOSMOS
0	8	V1	PAPNPM	5055937	λαμβάνοντες	λαμβανοντες	λαμβανοντες	λαμβάνω				LAMBA/NONTES	LAMBA/NW
0	8	N2N	ASN	17666	χρυσίον	χρυσιον	χρυσιον	χρυσίον				XRUSI/ON	XRUSI/ON
0	8	V1	PAI3P	894081	κατασκευάζουσιν	κατασκευαζουσιν	κατασκευαζουσιν	κατασκευάζω				KATASKEUA/ZOUSIN	SKEUA/ZW         KATA
0	8	N2	APM	9986	στεφάνους	στεφανους	στεφανους	στέφανος				STEFA/NOUS	STE/FANOS
0	8	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
0	8	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
0	8	N1	APF	14082	κεφαλὰς	κεφαλας	κεφαλας	κεφαλή				KEFALA\S	KEFALH/
0	8	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
0	8	N2	GPM	10050	θεῶν	θεων	θεων	θεός				QEW=N	QEO/S
0	8	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			·	AU)TW=N	AU)TO/S
0	9	V9	PAI3S	631937	ἔστι	ἐστι	εστι	εἰμί				E)/STI	EI)MI/
0	9	X		5	δὲ	δε	δε	δέ				DE\	DE/
0	9	D		9	καὶ	και	και	καί				KAI\	KAI/
0	9	D		9	ὅτε	ὁτε	οτε	ὅτε				O(/TE	O(/TE
0	9	V2	PMPNPM	5060033	ὑφαιρούμενοι	ὑφαιρουμενοι	υφαιρουμενοι	ὑφαιρέω				U(FAIROU/MENOI	AI(RE/W          U(PO
0	9	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
0	9	N3V	NPM	9858	ἱερεῖς	ἱερεις	ιερεις	ἱερεύς				I(EREI=S	I(EREU/S
0	9	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
0	9	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
0	9	N2	GPM	10050	θεῶν	θεων	θεων	θεός				QEW=N	QEO/S
0	9	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
0	9	N2N	ASN	17666	χρυσίον	χρυσιον	χρυσιον	χρυσίον				XRUSI/ON	XRUSI/ON
0	9	C		4	καὶ	και	και	καί				KAI\	KAI/
0	9	N2N	ASN	17666	ἀργύριον	ἀργυριον	αργυριον	ἀργύριον				A)RGU/RION	A)RGU/RION
0	9	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
0	9	RD	APM	11	ἑαυτοὺς	ἑαυτους	εαυτους	ἑαυτοῦ				E(AUTOU\S	E(AUTOU=
0	9	VF	FAI3P	895105	καταναλώσουσιν	καταναλωσουσιν	καταναλωσουσιν	καταναλίσκω			,	KATANALW/SOUSIN	A(LI/SKW         KATA  A)NA
0	9	VF	FAI3P	895105	δώσουσιν	δωσουσιν	δωσουσιν	δίδωμι				DW/SOUSIN	DI/DWMI
0	9	X		5	δὲ	δε	δε	δέ				DE\	DE/
0	9	P		8	ἀπ	ἀπ	απ	ἀπό				A)P'	A)PO/
0	9	RD	GPN	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
0	9	D		9	καὶ	και	και	καί				KAI\	KAI/
0	9	RA	DPF	10	ταῖς	ταις	ταις	ὁ				TAI=S	O(
0	9	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
0	9	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
0	9	N3E	GSN	17730	τέγους	τεγους	τεγους	τέγος				TE/GOUS	TE/GOS
0	9	N1	DPF	14210	πόρναις	πορναις	πορναις	πόρνη			.	PO/RNAIS	PO/RNH
0	10	V2	PAI3P	894081	κοσμοῦσί	κοσμουσι	κοσμουσι	κοσμέω				KOSMOU=SI/	KOSME/W
0	10	X		5	τε	τε	τε	τε				TE	TE
0	10	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός				AU)TOU\S	AU)TO/S
0	10	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
0	10	N2	APM	9986	ἀνθρώπους	ἀνθρωπους	ανθρωπους	ἄνθρωπος				A)NQRW/POUS	A)/NQRWPOS
0	10	RA	DPN	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
0	10	N3M	DPN	18306	ἐνδύμασιν	ἐνδυμασιν	ενδυμασιν	ἔνδυμα			,	E)NDU/MASIN	E)/NDUMA
0	10	N2	APM	9986	θεοὺς	θεους	θεους	θεός				QEOU\S	QEO/S
0	10	A1C	APM	9987	ἀργυροῦς	ἀργυρους	αργυρους	ἀργύρεος				A)RGUROU=S	A)RGUROU=S
0	10	C		4	καὶ	και	και	καί				KAI\	KAI/
0	10	A1C	APM	9987	χρυσοῦς	χρυσους	χρυσους	χρύσεος				XRUSOU=S	XRUSOU=S
0	10	C		4	καὶ	και	και	καί				KAI\	KAI/
0	10	A1	APM	9987	ξυλίνους	ξυλινους	ξυλινους	ξύλινος			·	CULI/NOUS	CU/LINOS
0	10	RD	NPM	11	οὗτοι	οὑτοι	ουτοι	οὗτος				OU(=TOI	OU(=TOS
0	10	X		5	δὲ	δε	δε	δέ				DE\	DE/
0	10	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
0	10	V1	PMI3P	898177	διασῴζονται	διασωζονται	διασωζονται	διασώζω				DIASW/|ZONTAI	SW/ZW            DIA
0	10	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
0	10	N2	GSM	9538	ἰοῦ	ἰου	ιου	ἰός				I)OU=	I)O/S
0	10	C		4	καὶ	και	και	καί				KAI\	KAI/
0	10	N3M	GPN	18242	βρωμάτων	βρωματων	βρωματων	βρῶμα			.	BRWMA/TWN	BRW=MA
0	11	VM	XMPGPM	5160385	περιβεβλημένων	περιβεβλημενων	περιβεβλημενων	περιβάλλω				PERIBEBLHME/NWN	BA/LLW           PERI
0	11	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
0	11	N2	ASM	9474	ἱματισμὸν	ἱματισμον	ιματισμον	ἱματισμός				I(MATISMO\N	I(MATISMO/S
0	11	A1C	ASM	9475	πορφυροῦν	πορφυρουν	πορφυρουν	πορφυροῦς			,	PORFUROU=N	PORFUROU=S
0	11	V1	PMI3P	898177	ἐκμάσσονται	ἐκμασσονται	εκμασσονται	ἐκμάσσω				E)KMA/SSONTAI	MA/SSW           E)K
0	11	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
0	11	N2N	ASN	17666	πρόσωπον	προσωπον	προσωπον	πρόσωπον				PRO/SWPON	PRO/SWPON
0	11	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
0	11	P		8	διὰ	δια	δια	διά				DIA\	DIA/
0	11	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
0	11	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
0	11	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
0	11	N1A	GSF	13634	οἰκίας	οἰκιας	οικιας	οἰκία				OI)KI/AS	OI)KI/A
0	11	N2	ASM	9474	κονιορτόν	κονιορτον	κονιορτον	κονιορτός			,	KONIORTO/N	KONIORTO/S
0	11	RR	NSM	14	ὅς	ὁς	ος	ὅς				O(/S	O(/S
0	11	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί				E)STIN	EI)MI/
0	11	A3C	NSM	9347	πλείων	πλειων	πλειων	πολύς				PLEI/WN	POLU/S
0	11	P		8	ἐπ	ἐπ	επ	ἐπί				E)P'	E)PI/
0	11	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός			.	AU)TOI=S	AU)TO/S
0	12	C		4	καὶ	και	και	καί				KAI\	KAI/
0	12	N2N	ASN	17666	σκῆπτρον	σκηπτρον	σκηπτρον	σκῆπτρον				SKH=PTRON	SKH=PTRON
0	12	V1	PAI3S	631937	ἔχει	ἐχει	εχει	ἔχω				E)/XEI	E)/XW
0	12	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
0	12	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος				A)/NQRWPOS	A)/NQRWPOS
0	12	N1M	NSM	9346	κριτὴς	κριτης	κριτης	κριτής				KRITH\S	KRITH/S
0	12	N1A	GSF	13634	χώρας	χωρας	χωρας	χώρα			,	XW/RAS	XW/RA
0	12	RR	NSM	14	ὃς	ὁς	ος	ὅς				O(\S	O(/S
0	12	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
0	12	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
0	12	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός				AU)TO\N	AU)TO/S
0	12	V1	PAPASM	4859329	ἁμαρτάνοντα	ἁμαρτανοντα	αμαρτανοντα	ἁμαρτάνω				A(MARTA/NONTA	A(MARTA/NW
0	12	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
0	12	VF2	FAI3S	632961	ἀνελεῖ	ἀνελει	ανελει	ἀναιρέω			.	A)NELEI=	AI(RE/W          A)NA
0	13	V1	PAI3S	631937	ἔχει	ἐχει	εχει	ἔχω				E)/XEI	E)/XW
0	13	X		5	δὲ	δε	δε	δέ				DE\	DE/
0	13	N2N	ASN	17666	ἐγχειρίδιον	ἐγχειριδιον	εγχειριδιον	ἐγχειρίδιον				E)GXEIRI/DION	E)GXEIRI/DION
0	13	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
0	13	A1A	DSF	13699	δεξιᾷ	δεξια	δεξια	δεξιός				DECIA=|	DECIO/S
0	13	C		4	καὶ	και	και	καί				KAI\	KAI/
0	13	N3	ASM	9474	πέλεκυν	πελεκυν	πελεκυν	πέλεκυς			,	PE/LEKUN	PE/LEKUS
0	13	RD	ASM	11	ἑαυτὸν	ἑαυτον	εαυτον	ἑαυτοῦ				E(AUTO\N	E(AUTOU=
0	13	X		5	δὲ	δε	δε	δέ				DE\	DE/
0	13	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
0	13	N2	GSM	9538	πολέμου	πολεμου	πολεμου	πόλεμος				POLE/MOU	PO/LEMOS
0	13	C		4	καὶ	και	και	καί				KAI\	KAI/
0	13	N1M	GPM	10050	λῃστῶν	ληστων	ληστων	λῃστής				LH|STW=N	LH|STH/S
0	13	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
0	13	VF2	FMI3S	637057	ἐξελεῖται	ἐξελειται	εξελειται	ἐξαιρέω			.	E)CELEI=TAI	AI(RE/W          E)K
0	14	D		9	ὅθεν	ὁθεν	οθεν	ὅθεν				O(/QEN	O(/QEN
0	14	A1B	NPM	9859	γνώριμοί	γνωριμοι	γνωριμοι	γνώριμος				GNW/RIMOI/	GNW/RIMOS
0	14	V9	PAI3P	894081	εἰσιν	εἰσιν	εισιν	εἰμί				EI)SIN	EI)MI/
0	14	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
0	14	V9	PAPNPM	5055937	ὄντες	ὀντες	οντες	εἰμί				O)/NTES	EI)MI/
0	14	N2	NPM	9858	θεοί	θεοι	θεοι	θεός			·	QEOI/	QEO/S
0	14	D		9	μὴ	μη	μη	μή				MH\	MH/
0	14	X		5	οὖν	οὐν	ουν	οὖν				OU)=N	OU)=N
0	14	VC	APS2P	903937	φοβηθῆτε	φοβηθητε	φοβηθητε	φοβέω				FOBHQH=TE	FOBE/W
0	14	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός			.	AU)TOU/S	AU)TO/S
0	15	D		9	Ὥσπερ	ὡσπερ	ωσπερ	ὥσπερ				W(/SPER	W(/SPER
0	15	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
0	15	N3E	NSN	17538	σκεῦος	σκευος	σκευος	σκεῦος				SKEU=OS	SKEU=OS
0	15	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος				A)NQRW/POU	A)/NQRWPOS
